restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Xifeng Ice Room,Quanzhou,24.903040,118.591011,36.0,甜品店;甜品店,09:00,22:00,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.6,Private Room
Sidan Ginger Duck (Quanzhou Main Branch),Quanzhou,24.903031,118.590654,100.0,Food Service Related;Food Service Related,10:30,20:30,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.6,Must-Eat Top 10;Waiting Area
Hao Chengcai Steakhouse (Tumen Main Branch),Quanzhou,24.901835,118.591758,100.0,Foreign Restaurant;牛扒店(扒房),10:00,20:30,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.3,Must-Eat Top 10
Shanhe Yuan Vegetarian Restaurant (Baiyuan Road Branch),Quanzhou,24.903708,118.590841,35.0,Chinese Restaurant;中式素菜馆,17:00,20:00,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.4,Birthday Package
Yamigu Caesar Pizza Restaurant,Quanzhou,24.904513,118.591519,45.0,Fast Food Restaurant;Fast Food Restaurant,10:00,22:00,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.5,Must-Eat Top 10;Waiting Area
Yi He Yuan Vegetarian Buffet Restaurant,Quanzhou,24.900897,118.592886,29.0,Chinese Restaurant;Chinese Restaurant|生活服务;生活服务场所;生活服务场所,17:00,20:30,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.6,Online Queue
Yanzhi Lane Soup Dumplings,Quanzhou,24.903301,118.588315,100.0,Chinese Restaurant;Local Specialty Restaurant,09:00,20:00,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.7,Outdoor Seating
Ruitong Tea Restaurant,Quanzhou,24.906267,118.591746,59.0,Fast Food Restaurant;Tea Restaurant,11:00,21:00,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.1,Private Room
West Street One Family (Zhongshan Road Branch),Quanzhou,24.905770,118.589087,82.0,Food Service Related;Food Service Related,10:00,22:00,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.8,Outdoor Seating;Birthday Package
Shuimen Guozi Old Shop (Shuimen Alley),Quanzhou,24.903078,118.587157,100.0,Chinese Restaurant;Chinese Restaurant,06:00,21:00,Qingjing Ancient Temple,"118.591483,24.902682",24.902682,118.591483,4.5,Must-Eat Top 10;Birthday Package
Apollo Restaurant,Quanzhou,24.620500,118.679112,40.0,Fast Food Restaurant;Tea Restaurant,16:30,24:00,Shenhu Bay Seafood Market,"118.677411,24.625898",24.625898,118.677411,4.2,Must-Eat Top 10;Waiting Area
Duomeiwei Restaurant (Shenhu Branch),Quanzhou,24.618825,118.678475,17.0,Chinese Restaurant;Chinese Restaurant,09:30,24:00,Shenhu Bay Seafood Market,"118.677411,24.625898",24.625898,118.677411,4.1,Private Room
Good Friends Restaurant (Shenhu Branch),Quanzhou,24.617016,118.678479,22.0,Chinese Restaurant;Chinese Restaurant,16:00,21:00,Shenhu Bay Seafood Market,"118.677411,24.625898",24.625898,118.677411,3.7,Private Room;Online Queue
