origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Fuzhou,Suzhou,2025-11-12,FYS,Fuzhou South Station,SZH,Suzhou Station,2025-11-12 14:47:00,2025-11-12 21:53:00,426,D2282,Electric Multiple Unit,Second Class Seat,Sufficient,358.0,1,31
Fuzhou,Suzhou,2025-11-12,FZS,Fuzhou Station,AOH,Shanghai Hongqiao Station,2025-11-12 13:06:00,2025-11-12 16:45:00,219,G414,High-Speed Train,Second Class Seat,Sufficient,479.0,1,30
Fuzhou,Suzhou,2025-11-12,AOH,Shanghai Hongqiao Station,ITH,Suzhou New District Station,2025-11-12 17:11:00,2025-11-12 17:54:00,43,G7118,High-Speed Train,Second Class Seat,Sufficient,479.0,2,30
Fuzhou,Suzhou,2025-11-12,FYS,Fuzhou South Station,OHH,Suzhou North Station,2025-11-12 15:10:00,2025-11-12 21:28:00,378,G3060,High-Speed Train,Second Class Seat,Sufficient,408.0,1,32
Fuzhou,Suzhou,2025-11-12,FYS,Fuzhou South Station,SMU,Suzhou South Station,2025-11-12 06:51:00,2025-11-12 12:19:00,328,G1630,High-Speed Train,First Class Seat,Sufficient,902.5,1,16
Fuzhou,Suzhou,2025-11-12,FZS,Fuzhou Station,HGH,Hangzhou East Station,2025-11-12 16:30:00,2025-11-12 19:27:00,177,G416,High-Speed Train,Second Class Seat,Sufficient,463.0,1,29
Fuzhou,Suzhou,2025-11-12,HGH,Hangzhou East Station,OHH,Suzhou North Station,2025-11-12 20:10:00,2025-11-12 21:28:00,78,G3060,High-Speed Train,Second Class Seat,Sufficient,463.0,2,29
Fuzhou,Suzhou,2025-11-12,FYS,Fuzhou South Station,YWH,Yiwu Station,2025-11-12 08:43:00,2025-11-12 12:01:00,198,D3104,Electric Multiple Unit,Second Class Seat,Sufficient,342.0,1,8
Fuzhou,Suzhou,2025-11-12,YWH,Yiwu Station,SMU,Suzhou South Station,2025-11-12 12:17:00,2025-11-12 13:44:00,87,G3756,High-Speed Train,Second Class Seat,Sufficient,342.0,2,8
Fuzhou,Suzhou,2025-11-12,FZS,Fuzhou Station,AOH,Shanghai Hongqiao Station,2025-11-12 12:40:00,2025-11-12 17:19:00,279,G1636,High-Speed Train,Second Class Seat,Sufficient,462.0,1,33
Fuzhou,Suzhou,2025-11-12,AOH,Shanghai Hongqiao Station,SZH,Suzhou Station,2025-11-12 17:52:00,2025-11-12 18:20:00,28,D3014,Electric Multiple Unit,Second Class Seat,Sufficient,462.0,2,33
Fuzhou,Suzhou,2025-11-12,FZS,Fuzhou Station,SJU,Shengze Station,2025-11-12 06:28:00,2025-11-12 11:15:00,287,G1412,High-Speed Train,Second Class Seat,Sufficient,347.0,1,3
Fuzhou,Suzhou,2025-11-12,FYS,Fuzhou South Station,SMU,Suzhou South Station,2025-11-12 13:23:00,2025-11-12 18:34:00,311,D2284,Electric Multiple Unit,Second Class Seat,Sufficient,341.0,1,11
Fuzhou,Suzhou,2025-11-12,FZS,Fuzhou Station,SJU,Shengze Station,2025-11-12 16:28:00,2025-11-12 21:23:00,295,G3092,High-Speed Train,Second Class Seat,Sufficient,339.0,1,7
Suzhou,Fuzhou,2025-11-14,SJU,Shengze Station,FYS,Fuzhou South Station,2025-11-14 15:35:00,2025-11-14 20:46:00,311,D3103,Electric Multiple Unit,Second Class Seat,Sufficient,311.0,1,36
