city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Nanjing,Nanjing City Wall Taicheng Scenic Area,B001909FV4,"The best-preserved section of the Ming Dynasty city wall, offering panoramic views of Xuanwu Lake.",Historical and Cultural,,32.069455,118.812688,4.6,08:00,17:30,,0.5,2.0,30.0
Nanjing,"Purple Mountain Observatory, Chinese Academy of Sciences",B00190ACB9,"The birthplace of modern Chinese astronomy, providing a panoramic view of Nanjing, and a science education base.",Historical and Cultural,,32.064698,118.830719,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,15.0
Nanjing,Nanjing Confucius Temple,B00190ANHZ,"China's first national institution of higher learning, a core scenic area of the Qinhuai River landscape, with well-preserved ancient architecture.",Historical and Cultural,,32.020660,118.788899,4.8,09:00,22:00,,1.0,2.5,0.0
Nanjing,Linggu Temple,B001909G6F,"A famous ancient temple in Nanjing, now a national revolutionary martyrs' cemetery, featuring a serene environment and the iconic Linggu Pagoda.",Historical and Cultural,,32.055418,118.867942,4.8,08:00,16:00,,1.0,2.5,35.0
Nanjing,Sun Yat-sen Mausoleum Scenic Area,B0FFHVEECG,"The mausoleum of Dr. Sun Yat-sen, a memorial site for the founding father of the Republic of China, and a core attraction of the Zhongshan Scenic Area.",Historical and Cultural,,32.054508,118.854097,4.9,08:00,17:00,Monday,2.0,3.5,36.0
Nanjing,Meiling Palace,B0FFF0AJVN,"The residence of Chiang Kai-shek and Soong Mei-ling, featuring French architectural style, known as the 'First Villa of the Far East.'",Historical and Cultural,,32.045458,118.846557,4.6,07:30,18:00,,1.0,2.5,30.0
Nanjing,Xuanwu Lake Scenic Area,B00190BBCZ,"China's largest imperial garden lake, praised as the 'Pearl of Jinling,' offering diverse scenery across all seasons.",Natural Scenery,,32.069455,118.812688,4.9,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Nanjing,Laomendong,B00190BU4S,"A preserved district of Ming and Qing Dynasty architecture, blending traditional residences with modern commerce, providing an experience of old Nanjing's charm.",Historical and Cultural,,32.011682,118.787631,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Nanjing,Yuhuatai Martyrs Cemetery,B00191437K,"A sacred site commemorating China's New Democratic Revolution, a solemn place to honor revolutionary martyrs.",Historical and Cultural,,31.998425,118.780177,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,8.0
Nanjing,Ming Xiaoling Mausoleum Scenic Area,B0FFFFKG55,"The tomb of Zhu Yuanzhang, the founding emperor of the Ming Dynasty, a UNESCO World Heritage Site and a model of Ming and Qing imperial mausoleums.",Historical and Cultural,,32.051926,118.840463,4.8,06:30,18:30,,1.5,3.0,70.0
Nanjing,Kexiang,B0IA3MP3IP,"A famous snack street in Nanjing, gathering authentic local delicacies and a popular dining destination recommended by locals.",Leisure Experience,,32.039213,118.796070,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Nanjing,Nanjing Museum,B001907TGR,"One of China's three major museums, featuring extensive collections and six exhibition halls, including history, art, and the Republic of China galleries.",Historical and Cultural,,32.040802,118.825064,4.8,09:00,17:00,Monday,2.5,4.0,0.0
Nanjing,Lion Bridge Pedestrian Street,B00190B6AO,"A renowned food street in Nanjing, offering a variety of specialty snacks and night market delicacies, showcasing authentic Nanjing flavors.",Leisure Experience,,32.067825,118.777783,4.3,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Nanjing,"Music Stage at Sun Yat-sen Mausoleum Scenic Area, Zhongshan Scenic Area",B001909G6V,"An open-air music stage built during the Republic of China era, known for its exquisite architecture and elegant, tranquil surroundings.",Historical and Cultural,,32.055096,118.855382,4.8,06:30,18:30,,0.0,1.5,10.0
Nanjing,Linggu Scenic Area,B0FFHDXY5Z,"The site of an ancient Southern Dynasty temple, now a cemetery for fallen soldiers of the National Revolutionary Army, with the iconic Linggu Pagoda as its landmark.",Historical and Cultural,,32.056287,118.866392,4.8,06:30,18:30,,1.0,2.5,0.0
Nanjing,Qinhuai River,B00190BSET,"The mother river of Nanjing, where night cruises offer views of ancient architectural clusters illuminated along the banks.",Historical and Cultural,,32.020660,118.788899,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,80.0
Nanjing,Six Dynasties Museum,B0019135C5,"A specialized museum showcasing the history and culture of the Six Dynasties, featuring modern architectural design.",Historical and Cultural,,32.042840,118.799124,4.7,09:00,17:00,Monday,0.5,2.0,13.0
