restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
New Zealand Restaurant Cafe Flatwhite (798 Branch),Beijing,39.984441,116.498919,100.0,Foreign Restaurant;Foreign Restaurant,09:00,21:00,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.3,Outdoor Seating;Private Room
Hong Kong & American Restaurant,Beijing,39.983709,116.498804,108.0,Fast Food Restaurant;Tea Restaurant,10:00,21:00,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.3,Online Queue
Pu Xian Cuisine,Beijing,39.988739,116.502927,101.0,Food Service Related;Food Service Related,16:30,22:00,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.5,Outdoor Seating;Private Room
Blu. Lan Italian Restaurant,Beijing,39.986562,116.498549,119.0,Foreign Restaurant;Foreign Restaurant,10:00,21:00,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.5,Birthday Package
Coconut Fragrance Thai · Thai Cuisine (798 Branch),Beijing,39.986400,116.497871,78.0,Foreign Restaurant;Foreign Restaurant,10:00,21:30,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.5,Outdoor Seating
Xiao Wan Canteen (798 Art District Branch),Beijing,39.986677,116.497942,88.0,Chinese Restaurant;Hunan Cuisine,10:00,21:30,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.7,Birthday Package
He Space,Beijing,39.986777,116.497291,100.0,公司企业;公司;公司|Cafe;Cafe,10:00,18:00,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.2,Waiting Area
Mao Mansion Restaurant,Beijing,39.989188,116.499703,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.3,Must-Eat Top 10
Care Shell · Museum of Love Restaurant,Beijing,39.987656,116.496193,190.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.1,Outdoor Seating;Private Room
Wangxiang Banquet · Courtyard Restaurant · 798 Reception Hall (Jiuxianqiao · Wangjing Branch),Beijing,39.980125,116.496768,99.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,798 Art District,"116.503789,39.984456",39.984456,116.503789,4.7,Must-Eat Top 10
Tim Ho Wan (Beijing apm Branch),Beijing,39.914205,116.411651,82.0,Fast Food Restaurant;Tea Restaurant|生活服务;物流速递;物流速递,10:30,21:30,Wangfujing Pedestrian Street,"116.412420,39.913399",39.913399,116.412420,4.6,Private Room;Waiting Area
Zhecha Tea Restaurant (Beijing apm Branch),Beijing,39.914339,116.411941,97.0,Chinese Restaurant;Cantonese Cuisine,17:00,21:30,Wangfujing Pedestrian Street,"116.412420,39.913399",39.913399,116.412420,4.4,Waiting Area
Juqi Roast Duck · Beijing Cuisine (Beijing APM Branch),Beijing,39.914449,116.411633,100.0,Chinese Restaurant;北京菜,11:00,21:00,Wangfujing Pedestrian Street,"116.412420,39.913399",39.913399,116.412420,4.4,Must-Eat Top 10;Birthday Package
Fuwan Vietnamese Restaurant (Beijing apm Branch),Beijing,39.914674,116.412005,93.0,Foreign Restaurant;Foreign Restaurant,11:00,21:00,Wangfujing Pedestrian Street,"116.412420,39.913399",39.913399,116.412420,4.4,Outdoor Seating;Birthday Package
Hilton Hotel Qin Tang Chinese Restaurant (Wangfujing Branch),Beijing,39.914647,116.413364,486.0,Foreign Restaurant;牛扒店(扒房),17:30,22:00,Wangfujing Pedestrian Street,"116.412420,39.913399",39.913399,116.412420,4.4,Private Room
New Brother Chef · Modern Cantonese Cuisine (Wangfujing APM Branch),Beijing,39.914862,116.411943,80.0,Fast Food Restaurant;Tea Restaurant|Cold Beverage Shop;Cold Beverage Shop,11:00,21:30,Wangfujing Pedestrian Street,"116.412420,39.913399",39.913399,116.412420,4.4,Private Room;Online Queue
