city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Hangzhou,Atour Hotel Hangzhou Binjiang Starlight Avenue,"Han's Building, No. 1786 Binsheng Road, Binjiang District, Hangzhou, Zhejiang Province",30.209201,120.205245,2022,4,491,4.7,Atour Hotel
Hangzhou,Hangzhou Liangyun Juntin Hotel,"Room 1-1, Shuyun Mingdi, Liangzhu Street, Yuhang District, Hangzhou, Zhejiang Province",30.349502,120.012755,2020,3,370,4.3,
Hangzhou,Sheraton Grand Hangzhou Wetland Park Resort,"No. 1, Xixi Paradise International Tourism Complex, Zijin Port Road",30.267616,120.088785,2023,5,1255,4.7,
Hangzhou,Hilton Garden Inn Hangzhou Lvniao,"No. 8 Xunli Street, Lunu Town",30.469522,119.769431,2017,5,394,4.5,Hilton
Hangzhou,Dehao Design Hotel (Linping Donghu International Commercial Center Branch),"Building 1, 4th Floor, No. 1082 Xingguang Street, Donghu Street, Linping District, Hangzhou, Zhejiang Province",30.431516,120.314651,2023,3,166,4.8,
Hangzhou,Hangzhou Realy Riverfront Hotel,"No. 1299 Zhijiang Road, Shangcheng District (next to Jianggan Cultural and Sports Center, near Civic Center and MixC Mall)",30.256419,120.225490,2016,5,761,4.7,
Hangzhou,Ji Hotel Hangzhou Yiqiao Zhongtai Science and Technology Plaza,"Building 1, No. 168 Dongfang Road, Yiqiao Town, 1st Floor, 3rd Floor, 19th-23rd Floors",30.067487,120.207167,2024,3,282,4.8,Ji Hotel
Hangzhou,Qiandao Lake Xiushui Resort Hotel,"Building 5, Sunshine Waterfront, Yangguang Road, Qiandaohu Town",29.624588,119.039113,2014,4,183,4.7,
Hangzhou,Hangzhou Jingjiang Hotel,"No. 50 Weishen Road, Jingjiang Street, Xiaoshan District",30.229744,120.473752,2017,3,135,4.5,
Hangzhou,Hanting Hotel Hangzhou Binjiang Baolong City,"No. 3788 Jiangnan Avenue, Floors 1-3",30.184201,120.162140,2024,3,273,4.8,Hanting Hotel
Hangzhou,Home Inn - Hangzhou West Lake Wulin Square Wulinmen Metro Station Branch,"No. 508 Tiyuchang Road, Beishan Street, Xihu District, Hangzhou, Zhejiang Province",30.270777,120.152942,2019,3,213,4.0,Home Inn
Hangzhou,Orange Hotel Hangzhou West Lake Fengqi Road,"No. 108 Fengqi Road, Floors 9-23",30.264900,120.176000,2021,3,309,4.7,Orange Hotel
Hangzhou,Hangzhou Impression Xizi Hotel (West Lake Scenic Area Branch),"No. 165 Youshengguan Road, Shangcheng District, Hangzhou",30.245254,120.174529,2024,3,340,4.4,
Hangzhou,Hangzhou Marriott Executive Apartments,"Building 10, EFC Euro-American Financial City, No. 2609 Yuhangtang Road, Cangqian Street",30.282766,119.999425,2023,5,759,4.9,Marriott
Hangzhou,Hampton by Hilton Hangzhou Binjiang,"No. 599 Binfen Street, Binjiang District, Hangzhou, near Jiangnan Avenue.",30.214829,120.224650,2017,4,399,4.8,Hilton
Hangzhou,Home Inn NEO - Hangzhou Wulin Square Chaohui Road Canal Branch,"Building 11, Liushui Dongyuan, Gongshu District, Hangzhou",30.277893,120.184128,2018,2,150,4.2,Home Inn
Hangzhou,Atour Hotel Hangzhou West Lake Hubin Intime,"Jingjin Building, No. 228 Zhonghe Middle Road",30.255412,120.172154,2017,4,552,4.6,Atour Hotel
Hangzhou,Qiandao Lake Star Island Impression Resort Hotel,"No. 88 Menggu Road, Qiandaohu Town, Chun'an County (diagonally opposite the Qiandao Lake Tourism Resort Management Committee)",29.600082,119.022247,2018,4,173,4.4,
Hangzhou,Hanting Hotel Hangzhou Lin'an Qingshan Lake Science and Technology City,"Building 7, Yaguan Xintiandi, East Side of Dayuan Road, North Side of Changxi Line, Qingshan Lake Science and Technology City, Lin'an District, Hangzhou, Zhejiang Province, partial first floor, floors four to nine",30.320219,119.784151,2025,3,208,4.5,Hanting Hotel
