city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Chongqing,Huguang Guild Hall,B0017822LZ,"Ancient Qing Dynasty architectural complex, showcasing immigrant culture and exploring the historical and cultural roots of Chongqing.",Historical and Cultural,,29.557921,106.586915,4.7,09:00,18:00,,1.0,2.5,30
Chongqing,Bayi Road Food Street,B0G2XXRPD4,"Famous snack street in Chongqing, featuring authentic local delicacies such as Chongqing noodles and spicy sour rice noodles.",Leisure Experience,,29.556310,106.577448,4.8,10:00,23:00,,1.0,2.5,0
Chongqing,Chongqing Two Rivers Night Cruise,B0H3S7N77H,Classic activity of taking a night cruise on the Yangtze River and Jialing River to enjoy the dazzling night views along the shores.,Leisure Experience,,29.560000,106.580000,4.5,19:30,21:30,,0.5,2.0,158
Chongqing,Hongya Cave Folk Custom Scenic Area,B0FFG8V7SH,"Iconic architectural complex in Chongqing with stilted building style, offering stunning night views and showcasing the charm of the mountain city.",Historical and Cultural,,29.562204,106.579027,4.8,09:00,23:00,,1.0,2.5,0
Chongqing,Nanshan One Tree Scenic Area,B0FFGAMI8G,"The best observation deck in Chongqing, providing a 360-degree panoramic view of the Yuzhong Peninsula and an excellent spot to admire the mountain city's night scenery.",Natural Scenery,,29.545316,106.602505,4.6,09:00,23:00,,1.0,2.5,30
Chongqing,Liziba Monorail Station,B0IAL19QWL,"Internet-famous spectacle of a light rail passing through a building, a unique three-dimensional transportation landmark in Chongqing.",City Landmark,,29.553340,106.538016,4.5,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Chongqing,Chongqing Art Museum,B0FFFYS1T2,"Municipal art museum in Chongqing, showcasing contemporary art pieces, located in the core commercial area of Jiefangbei.",Art Exhibition,,29.560017,106.576909,4.7,09:00,17:00,Monday,1.0,2.5,0
Chongqing,Mountain City Trail · Jianxingpo Grand Stairway,B0FFFE4P2C,"Chongqing's characteristic mountain city trail, offering an experience of the uphill and downhill lifestyle of the mountain city through urban hiking.",Leisure Experience,,29.551340,106.548454,4.2,00:00,24:00,,0.5,2.0,0
Chongqing,Chongqing China Three Gorges Museum,B001709RVF,"A treasure trove of Chongqing's history and culture, featuring exquisite Three Gorges artifacts and delving into Chongqing's profound history.",Historical and Cultural,,29.562014,106.550513,4.8,09:00,17:00,Monday,1.5,3.0,0
Chongqing,Chongqing Shibati Traditional Scenic Area,B0G1XDI8P4,"The most representative mountain city neighborhood in Chongqing, showcasing the everyday life and architectural characteristics of old Chongqing.",Historical and Cultural,,29.551015,106.573042,4.8,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Chongqing,Liziba Monorail Through-Building Viewing Platform,B0FFLH5QFT,Internet-famous check-in spot to witness the spectacle of a light rail passing through a building and experience Chongqing's magical realism.,City Landmark,,29.553629,106.537916,4.8,06:30,23:00,,0.0,1.5,0
Chongqing,Former Site of Bai Mansion,B0FFK75W6R,Revolutionary historical site to honor revolutionary martyrs and learn about Chongqing's wartime history.,Historical and Cultural,,29.576464,106.432065,4.7,09:00,16:30,,0.5,2.0,0
Chongqing,Qiansimen Bridge,B0FFGBJ8U6,"A landmark bridge spanning the Jialing River, the best viewpoint for a panoramic view of Hongya Cave and the river scenery.",City Landmark,,29.569264,106.576790,4.5,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Chongqing,Former Site of Sino-American Cooperative Organization Concentration Camp - Zhazidong Prison,B00170AODT,"A prison where the Kuomintang detained Communist Party members and progressives, an important site for red revolutionary education.",Historical and Cultural,,29.585922,106.432707,4.3,09:00,16:30,,0.5,2.0,0
Chongqing,Chongqing People's Great Hall,B00170BPJJ,"A landmark building in Chongqing, designed in an ancient palace style, a classic example of modern Chinese architectural art.",Historical and Cultural,,29.561674,106.553277,4.7,08:00,18:00,,0.0,1.5,8
Chongqing,Changjiahui Danzishi Old Street,B0FFHCL1T9,"Riverside historical district blending traditional Bayu culture with modern commerce, creating a distinctive street experience.",Historical and Cultural,,29.579709,106.588015,4.7,10:00,22:00,,1.0,2.5,0
Chongqing,Chongqing Zoo,B001701F98,"The largest zoo in Southwest China, featuring a giant panda breeding base, ideal for family visits.",Leisure Experience,,29.504023,106.505799,4.8,08:00,17:00,,1.5,3.0,25
Chongqing,Ciqikou Ancient Town,B00170IFE4,"A thousand-year-old ancient town showcasing traditional Bayu culture, offering local snacks and the charm of old Chongqing.",Historical and Cultural,,29.581184,106.449705,4.8,00:00,24:00,,2.0,3.5,0
