origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,HGH,Xiaoshan International Airport,2025-11-12 18:45:00,2025-11-12 21:55:00,190,3U2240,Sichuan Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,640,1,4
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,HGH,Xiaoshan International Airport,2025-11-12 16:00:00,2025-11-12 19:15:00,195,CZ6405,China Southern Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,799,1,9
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,HGH,Xiaoshan International Airport,2025-11-12 13:50:00,2025-11-12 16:50:00,180,G59010,China Express Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,640,1,3
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,HGH,Xiaoshan International Airport,2025-11-12 13:50:00,2025-11-12 16:50:00,180,3U2216,Sichuan Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,640,1,2
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,HGH,Xiaoshan International Airport,2025-11-12 21:00:00,2025-11-12 23:50:00,170,ZH1756,Shenzhen Airlines,Economy Class,Sufficient,319,Medium Aircraft,Airbus,750,1,6
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,HGH,Xiaoshan International Airport,2025-11-12 21:00:00,2025-11-12 23:50:00,170,CA1756,Air China,Economy Class,Sufficient,319,Medium Aircraft,Airbus,740,1,5
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,HGH,Xiaoshan International Airport,2025-11-12 18:45:00,2025-11-12 21:55:00,190,MF8070,Xiamen Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,600,1,1
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,HGH,Xiaoshan International Airport,2025-11-12 07:40:00,2025-11-12 10:55:00,195,CZ6545,China Southern Airlines,Economy Class,Sufficient,321,Medium Aircraft,Airbus,899,1,10
Changchun,Hangzhou,2025-11-12,CGQ,Longjia International Airport,PKX,Daxing International Airport,2025-11-12 13:40:00,2025-11-12 15:50:00,130,CZ6193,China Southern Airlines,Economy Class,Sufficient,320,Medium Aircraft,Airbus,1099,1,14
Changchun,Hangzhou,2025-11-12,PKX,Daxing International Airport,HGH,Xiaoshan International Airport,2025-11-12 16:40:00,2025-11-12 18:50:00,130,CZ5657,China Southern Airlines,Economy Class,Sufficient,737,Medium Aircraft,Boeing,1099,2,14
