city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Taiyuan,Hanting Hotel Taiyuan Wuyi Road Shanxi Second Hospital Branch,"No. 145, Wuyi Road, Xinghualing District, Taiyuan City, at the entrance of Jingying South Horizontal Street Alley",37.873493,112.573547,2020,2,192,4.9,Hanting Hotel,Free Parking;Robot Service;TV Casting
Taiyuan,Kyriad Hotel (Taiyuan South Zhonghuan West Street Branch),"No. 1 Courtyard, Wujia Fort, Jinsheng Town, Jinyuan District, Taiyuan City, Shanxi Province, S2 Commercial Building",37.792112,112.524113,2022,3,197,4.6,,Free Parking;Swimming Pool;TV Casting
Taiyuan,Mehood·Liz Hotel (Taiyuan South Railway Station Wusu Airport Branch),"No. 99, Taiyu Road, Xiaodian District, Taiyuan City, Building 4 of Impression City",37.788046,112.604625,2021,4,371,4.7,,SPA Service;Robot Service
Taiyuan,Taiyuan Kempinski Hotel,"No. 115-1, Changfeng Street, near Tianmei New World and North America New World",37.819327,112.562441,2020,5,565,4.7,,Gym;Swimming Pool
Taiyuan,Jinjiang Inn Hotel (Taiyuan Wanda Plaza Longtan Park Branch),"No. 195, Beida Street",37.888373,112.553508,2019,2,104,4.5,Jinjiang Inn,Robot Service;Washer and Dryer
Taiyuan,Taiyuan IF PARK Guojin Center Changzhi Road Atour Hotel,"100 meters west from the intersection of Changzhi Road, Xiaodian District, Taiyuan City, Shanxi Province",37.802619,112.558964,2024,4,340,5.0,Atour Hotel,Free Parking;Robot Service;Swimming Pool;TV Casting
Taiyuan,Taiyuan South Railway Station South Zhonghuan Metro Station Lanou International Hotel,"No. 3, Keji Street, Xiaodian District, Taiyuan City, Shanxi Province, Chengong Environment Building A",37.796653,112.566818,2024,4,266,4.7,,Free Parking;Robot Service;Swimming Pool
Taiyuan,Hanting Hotel Taiyuan East Zhonghuan Chaoyang Street Branch,"No. 90, Chaoyang Street, Building 8, partial first floor and entire second to sixth floors",37.854839,112.610771,2024,3,229,4.9,Hanting Hotel,Robot Service;TV Casting
Taiyuan,Taiyuan Binhe West Road Shanxi Museum Atour S Hotel,"No. 25, Binhe West Road, Wanbailin District, Taiyuan",37.870519,112.532782,2024,4,402,4.9,Atour Hotel,Washer and Dryer;TV Casting
Taiyuan,Taiyuan Zhonghuan Xiyue Hotel,"No. 418, South Zhonghuan Street",37.792918,112.564380,2020,5,452,4.5,,SPA Service;Swimming Pool;TV Casting
Taiyuan,Home Inn - Taiyuan Bingzhou South Road Dayingpan Branch,"No. 35, Bingzhou South Road, Xiaodian District, Taiyuan City",37.837414,112.572799,2019,2,129,4.4,Home Inn,Gym;Free Parking;Swimming Pool;TV Casting
Taiyuan,Orange Hotel Taiyuan Comprehensive Reform Demonstration Zone Branch,"No. 2, Kangning Street, Xiaodian District, Taiyuan, Taichen Trading, First Floor, China",37.741317,112.583697,2024,3,318,4.5,Orange Hotel,SPA Service;Gym;Free Parking
Taiyuan,Taiyuan Wuyi Square Hilton Hampton Hotel,"No. 6, Bingzhou North Road, Yingze District, Taiyuan, Shanxi Province, China",37.856988,112.573171,2024,4,378,4.7,Hilton,SPA Service;Gym;Robot Service;Swimming Pool
Taiyuan,Jinjiang Inn Taiyuan Fuxi Street Metro Station Hotel,"No. 1A, West Street",37.873651,112.560811,2015,2,127,4.4,Jinjiang Inn,SPA Service;Free Parking;Robot Service;Swimming Pool
Taiyuan,Taiyuan Maoye Tiandi Changfeng Street Metro Station Jinjiang Metropolo Hotel,"No. 126, Changzhi Road, Xiaodian District, Taiyuan City, Shanxi Province",37.821905,112.562078,2015,3,168,4.7,,SPA Service;Gym;TV Casting
Taiyuan,Home Inn·neo - Taiyuan Yingze Street Dananmen Metro Station Branch,"No. 8, Nanhai Street, Yingze District, Taiyuan, Shanxi",37.861011,112.556021,2023,2,189,4.7,Home Inn,SPA Service;Gym;TV Casting
Taiyuan,Thank You Inn Shanxi Taiyuan Xiaodian District University of Finance and Economics South Campus Branch,"Qingfeng Huajing Residential Area, Xiwu Community, Xiaodian District, Taiyuan City, Shanxi Province",37.783502,112.578750,2018,3,121,4.8,,SPA Service;Robot Service;Swimming Pool
Taiyuan,Wyndham Grand Shanxi Xiaoxi New City Hotel (Xiaoxi International Conference and Exhibition Center Branch),"Building 1, No. 89, Xiaohe Avenue, Xiaohe Industrial Park, Shanxi Transformation and Comprehensive Reform Demonstration Zone, Taiyuan City, Shanxi Province",37.611805,112.538275,2022,5,596,4.8,,SPA Service;Swimming Pool;Washer and Dryer;TV Casting
