origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,IMH,Shanghai Songjiang Station,2025-11-12 16:50:00,2025-11-12 18:48:00,118,G7584,High-Speed Train,Second Class Seat,Sufficient,151.5,1,304
Ningbo,Suzhou,2025-11-12,IMH,Shanghai Songjiang Station,SZH,Suzhou Station,2025-11-12 19:16:00,2025-11-12 20:27:00,71,Z282,Regular Train,Hard Seat,Sufficient,151.5,2,304
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,AOH,Shanghai Hongqiao Station,2025-11-12 16:11:00,2025-11-12 18:18:00,127,D3292,Electric Multiple Unit,无座,Sufficient,155.0,1,301
Ningbo,Suzhou,2025-11-12,AOH,Shanghai Hongqiao Station,OHH,Suzhou North Station,2025-11-12 18:37:00,2025-11-12 19:07:00,30,G1764,High-Speed Train,Second Class Seat,Sufficient,155.0,2,301
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,SZH,Suzhou Station,2025-11-12 06:43:00,2025-11-12 09:45:00,182,K336,Regular Train,Hard Seat,Sufficient,62.5,1,305
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,SZH,Suzhou Station,2025-11-12 18:17:00,2025-11-12 23:59:00,342,T136,Regular Train,Hard Seat,Sufficient,208.5,1,299
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,OHH,Suzhou North Station,2025-11-12 19:08:00,2025-11-12 21:28:00,140,G3060,High-Speed Train,Second Class Seat,Sufficient,197.0,1,306
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,AOH,Shanghai Hongqiao Station,2025-11-12 16:11:00,2025-11-12 18:18:00,127,D3292,Electric Multiple Unit,无座,Sufficient,160.0,1,303
Ningbo,Suzhou,2025-11-12,AOH,Shanghai Hongqiao Station,OHH,Suzhou North Station,2025-11-12 18:52:00,2025-11-12 19:13:00,21,G28,High-Speed Train,Second Class Seat,Sufficient,160.0,2,303
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,SZH,Suzhou Station,2025-11-12 18:46:00,2025-11-12 21:53:00,187,D2282,Electric Multiple Unit,Second Class Seat,Sufficient,148.0,1,300
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,OHH,Suzhou North Station,2025-11-12 16:42:00,2025-11-12 19:30:00,168,G7590,High-Speed Train,Second Class Seat,Sufficient,196.0,1,311
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,SZH,Suzhou Station,2025-11-12 16:50:00,2025-11-12 19:55:00,185,G7584,High-Speed Train,Second Class Seat,Sufficient,197.0,1,315
Ningbo,Suzhou,2025-11-12,NGH,Ningbo Station,OHH,Suzhou North Station,2025-11-12 18:09:00,2025-11-12 20:43:00,154,G7566,High-Speed Train,First Class Seat,Sufficient,703.0,1,312
Suzhou,Ningbo,2025-11-13,OHH,Suzhou North Station,NGH,Ningbo Station,2025-11-13 08:24:00,2025-11-13 10:58:00,154,G7505,High-Speed Train,Second Class Seat,Sufficient,203.0,1,321
Suzhou,Ningbo,2025-11-13,OHH,Suzhou North Station,NGH,Ningbo Station,2025-11-13 12:12:00,2025-11-13 15:04:00,172,G7595,High-Speed Train,Second Class Seat,Sufficient,206.0,1,329
Suzhou,Ningbo,2025-11-13,OHH,Suzhou North Station,NGH,Ningbo Station,2025-11-13 07:06:00,2025-11-13 09:35:00,149,G3059,High-Speed Train,First Class Seat,Sufficient,819.0,1,333
Suzhou,Ningbo,2025-11-13,OHH,Suzhou North Station,NGH,Ningbo Station,2025-11-13 09:54:00,2025-11-13 12:37:00,163,G7589,High-Speed Train,Second Class Seat,Sufficient,196.0,1,326
Suzhou,Ningbo,2025-11-13,SZH,Suzhou Station,AOH,Shanghai Hongqiao Station,2025-11-13 11:19:00,2025-11-13 11:54:00,35,G7591,High-Speed Train,Second Class Seat,Sufficient,214.0,1,323
Suzhou,Ningbo,2025-11-13,AOH,Shanghai Hongqiao Station,NGH,Ningbo Station,2025-11-13 12:09:00,2025-11-13 13:45:00,96,G7511,High-Speed Train,Second Class Seat,Sufficient,214.0,2,323
Suzhou,Ningbo,2025-11-13,SZH,Suzhou Station,NGH,Ningbo Station,2025-11-13 13:55:00,2025-11-13 16:28:00,153,G7583,High-Speed Train,First Class Seat,Sufficient,342.0,1,335
Suzhou,Ningbo,2025-11-13,SZH,Suzhou Station,NGH,Ningbo Station,2025-11-13 08:02:00,2025-11-13 11:11:00,189,D2281,Electric Multiple Unit,First Class Seat,Sufficient,236.0,1,332
Suzhou,Ningbo,2025-11-13,OHH,Suzhou North Station,AOH,Shanghai Hongqiao Station,2025-11-13 13:58:00,2025-11-13 14:22:00,24,G261,High-Speed Train,Second Class Seat,Sufficient,208.0,1,325
Suzhou,Ningbo,2025-11-13,AOH,Shanghai Hongqiao Station,NGH,Ningbo Station,2025-11-13 14:38:00,2025-11-13 16:28:00,110,G7583,High-Speed Train,Second Class Seat,Sufficient,208.0,2,325
Suzhou,Ningbo,2025-11-13,OHH,Suzhou North Station,NGH,Ningbo Station,2025-11-13 09:39:00,2025-11-13 12:06:00,147,G7507,High-Speed Train,Second Class Seat,Sufficient,196.0,1,319
Suzhou,Ningbo,2025-11-13,SZH,Suzhou Station,NGH,Ningbo Station,2025-11-13 18:08:00,2025-11-13 20:57:00,169,G7535,High-Speed Train,First Class Seat,Sufficient,342.0,1,337
