restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Shaoxing Flavor Shaoxing Cuisine · Intangible Cultural Heritage Restaurant (Lu Xun's Hometown Branch),Shaoxing,29.992004,120.584190,96.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.6,Outdoor Seating
Drunken Yue Banquet · Intangible Cultural Heritage Restaurant,Shaoxing,29.992161,120.583616,73.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.5,Waiting Area;Birthday Package
Shaoxing Second Hospital Fu Kang Restaurant,Shaoxing,29.990527,120.585247,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,3.7,Online Queue
Fan Lou Yue Banquet,Shaoxing,29.992762,120.580983,66.0,Chinese Restaurant;Chinese Restaurant,10:00,02:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.5,Must-Eat Top 10;Birthday Package
Youjia Self-Service Restaurant (Jinxiu Garden Branch),Shaoxing,29.989041,120.586015,79.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,3.5,Private Room;Waiting Area
Pizza Marzano Italian Restaurant (Shaoxing Renmin Road Branch),Shaoxing,29.996281,120.580525,49.0,Foreign Restaurant;Foreign Restaurant,10:00,22:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.5,Must-Eat Top 10;Online Queue
Shaoxing Meet Gourmet Restaurant,Shaoxing,29.997472,120.581278,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.3,Must-Eat Top 10
Gangyue Dim Sum Hong Kong-Style Tea Restaurant,Shaoxing,29.988141,120.583983,100.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,3.5,Must-Eat Top 10;Private Room
Baoxing Mansion,Shaoxing,29.998368,120.581599,100.0,商务住宅;住宅区;住宅小区|商务住宅;楼宇;楼宇相关,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,3.6,Online Queue
Private Fengwei Specialty Fly Restaurant (Manong Branch),Shaoxing,29.996615,120.589810,63.0,Chinese Restaurant;Chinese Restaurant,16:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.6,Online Queue
Huahui Restaurant,Shaoxing,30.004535,120.572806,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,3.6,Must-Eat Top 10;Online Queue
Fushan Retreat · Four Seasons Restaurant,Shaoxing,30.002935,120.573083,100.0,Chinese Restaurant;Chinese Restaurant,17:00,20:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.3,Outdoor Seating;Birthday Package
Green Tea Restaurant (Shaoxing Fushan Branch),Shaoxing,30.002128,120.570821,58.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.7,Must-Eat Top 10;Online Queue
Yonglilai Dining Room · Macau Tea Restaurant (Yuecheng Branch),Shaoxing,30.004566,120.575610,33.0,Food Service Related;Food Service Related,11:00,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,3.6,Must-Eat Top 10;Waiting Area
Yijing Restaurant,Shaoxing,30.000307,120.569311,100.0,Food Service Related;Food Service Related,10:30,22:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.3,Must-Eat Top 10;Private Room
Bo An Lou Hotel,Shaoxing,30.008774,120.573636,60.0,Chinese Restaurant;Zhejiang Cuisine,16:00,20:30,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.3,Waiting Area
Xiaoshaoxing Cuisine Restaurant,Shaoxing,29.999677,120.577461,43.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.4,Outdoor Seating
Hangyue Modern Restaurant,Shaoxing,30.001418,120.566751,175.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.7,Must-Eat Top 10
Zhen Yuan Wellness Restaurant,Shaoxing,29.999362,120.577485,19.0,Chinese Restaurant;Chinese Restaurant,10:00,19:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,3.8,Waiting Area
Sumxiang Vegetarian Buffet Restaurant (Fushan West Road Branch),Shaoxing,30.008822,120.569289,100.0,Chinese Restaurant;中式素菜馆,17:00,19:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.7,Private Room
Lemon Restaurant,Shaoxing,30.044809,120.476777,67.0,Chinese Restaurant;Chinese Restaurant,09:00,20:30,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,4.1,Outdoor Seating
Kaiyuan Yiju Lujia Guesthouse (Keyan Branch),Shaoxing,30.044878,120.479149,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,3.9,Waiting Area
KFC (Keyan Scenic Area Branch),Shaoxing,30.044534,120.479678,40.0,甜品店;甜品店|Cold Beverage Shop;Cold Beverage Shop,08:00,21:30,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,4.2,Private Room
Kaiside Boutique Hotel - La Allure Western Restaurant,Shaoxing,30.031672,120.474253,63.0,Foreign Restaurant;Western Restaurant,11:00,21:00,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,3.9,Waiting Area
