poi_name,latitude,longitude,address,poi_type
Flower City Square,23.120498,113.324593,,attraction
Chen Clan Ancestral Hall,23.126692,113.245158,,attraction
Shangxiajiu Pedestrian Street,23.114228,113.246895,,attraction
Grandview Mall,23.132145,113.327019,,attraction
Lychee Bay,23.116029,113.236659,,attraction
Xiguan Folk Customs Museum,23.119581,113.236027,,attraction
Chen Clan Ancestral Hall (Guangdong Folk Art Museum),23.126999,113.245409,,attraction
Guangzhou Sacred Heart Cathedral,23.114589,113.260262,,attraction
Guangzhou Museum (Zhenhai Tower Exhibition Area),23.137723,113.265698,,attraction
Millennium Ancient Path Ruins,23.124873,113.268844,,attraction
Tao Tao Ju Restaurant (Dishifu Road Branch),23.113365,113.242484,,attraction
Wentong Ice Room (Zhujiang New Town Branch),23.120523,113.324423,,restaurant
Gansimido Yunnan Art Restaurant (Huachenghui Branch),23.120155,113.324504,,restaurant
Fugui Dining Company Huachenghui Branch,23.119710,113.324676,,restaurant
Succu Western Restaurant (GT Land · Summer Plaza Branch),23.120175,113.323773,,restaurant
Fat Cat Tea Restaurant (Huachenghui Central District Branch),23.119706,113.324315,,restaurant
FRANCESCO YABE Garden Restaurant & Terrace Bar (Gaode Land Plaza · Autumn Store),23.119912,113.325607,,restaurant
G·O Green Orexis New Green,23.120745,113.323237,,restaurant
Zhisheng Restaurant,23.120005,113.325952,,restaurant
The Eating Table (GT Land Winter Plaza Branch),23.119722,113.326446,,restaurant
COLINMINT Simple Delight Kitchen,23.120521,113.322541,,restaurant
Shang Dian Cantonese Dim Sum (Canton Tower Branch),23.106473,113.323512,,restaurant
Media Harbor Restaurant,23.106533,113.321618,,restaurant
"Knife, Fork, and Glass · American BBQ · Craft Beer · Music Bistro (Chen Clan Academy Branch)",23.124866,113.245630,,restaurant
Thai Savor Southeast Asian Cuisine Restaurant (Tangming Plaza Branch),23.128637,113.244810,,restaurant
Hong Pak Ice Room,23.124911,113.246189,,restaurant
Hao Guangwei Dim Sum (Liwan Road Branch),23.127554,113.242929,,restaurant
Jiangnan Family Chinese Restaurant,23.128594,113.246464,,restaurant
Oyster Song潮吧 Cantonese Cuisine Restaurant,23.124163,113.245397,,restaurant
Ice Love Restaurant,23.129648,113.245025,,restaurant
Hui Suo Western Restaurant,23.124377,113.247650,,restaurant
Yuanhua Tea Restaurant (Zhongshan 7th Road Branch),23.125489,113.248563,,restaurant
DimDouDuk (Da Tea House Branch),23.123471,113.246339,,restaurant
Yunshan Drunken Restaurant (Minghui Branch),23.114582,113.247940,,restaurant
Saizeriya Italian Restaurant (002 Shangxiajiu Branch),23.114666,113.248337,,restaurant
Kowloon Tea Restaurant · World Culinary Master-Managed Restaurant (Tokyu New World Shopping Plaza Store),23.114505,113.248544,,restaurant
Shifu Pavilion Chinese Restaurant (Shifu Mingdu Mall Branch),23.113319,113.245509,,restaurant
Guangzhou Shifu voco Hotel · TOCO Cafe · Giant Mouth Buffet Restaurant,23.113153,113.245444,,restaurant
Xi Chuan Music Restaurant & Bar,23.113075,113.245125,,restaurant
Man Kee Yat Sum Chicken,23.115184,113.241926,,restaurant
Chen Tian Ji,23.114907,113.241602,,restaurant
Jian Kee Noodle Shop (Yi Fu Noodles),23.118214,113.250498,,restaurant
Yuexiu Park · Yundao Soup and Garden Restaurant,23.141657,113.268382,,restaurant
Green Island Western Restaurant · Birthday Theme · Lawn Terrace Restaurant,23.142096,113.268446,,restaurant
Cantonese Flavor (Jiefang North Road Branch),23.137298,113.262015,,restaurant
Kowloon Ice Room (China Hotel Branch),23.139943,113.260837,,restaurant
Huachengli · Mo Shang Hua Kai,23.138076,113.269909,,restaurant
Meat Times Restaurant,23.141163,113.270362,,restaurant
Kemeng Ice Room,23.140969,113.260656,,restaurant
Harriman Restaurant,23.141023,113.270484,,restaurant
Kaiser Xinjiang Restaurant,23.134685,113.261613,,restaurant
Tao Tao Ju Restaurant (Jiefang North Road Branch),23.133583,113.261670,,restaurant
Dim Dou Dak (Beijing Road Second Branch),23.126571,113.268955,,restaurant
Taiping Guan (Beijing Road Branch),23.126347,113.268959,,restaurant
Green Island Western Cuisine · Birthday Theme Restaurant (New Daxin Department Store Branch),23.125801,113.268465,,restaurant
Sunset Ultimate Micro Restaurant · Day Coffee Night Wine,23.125125,113.269625,,restaurant
Cheese Castle Pasta Restaurant (Old Brand Street Branch),23.126345,113.267659,,restaurant
Jingbao Restaurant · Established in 1994,23.125349,113.268271,,restaurant
Thunder No. 7 Restaurant (Tianhe North Road Branch),23.140553,113.315546,,restaurant
Katyusha Russian Western Restaurant (Guangzhou Branch),23.140583,113.315580,,restaurant
Sheraton Guangzhou Hotel · Feast Buffet Restaurant,23.132377,113.322218,,restaurant
Sheraton Guangzhou Yuehai Hotel · Caiyuexuan Chinese Restaurant,23.132707,113.322167,,restaurant
Sheraton Guangzhou Hotel · Bene Seafood Restaurant,23.132999,113.322371,,restaurant
Gulichike Russian Western Restaurant,23.132148,113.327017,,restaurant
Li Chateau (Grandview Mall Branch),23.132126,113.327019,,restaurant
Tsui Wah Restaurant (Grandview Plaza Branch),23.132202,113.327063,,restaurant
Weixin Flower Kitchen (Grandview Mall Branch),23.132086,113.327063,,restaurant
Kowloon Ice Room (Grandview Mall Branch),23.132125,113.327449,,restaurant
Wen Tong Ice Room (Grandview Mall Branch),23.131747,113.326965,,restaurant
Taotaoju (Grandview Mall Branch),23.131723,113.327286,,restaurant
Mr. Steak · Thick Cut Snowflake Steak Western Restaurant (Grandview Mall Branch),23.131541,113.326537,,restaurant
Latin Restaurant (Grandview Mall Store),23.132942,113.326957,,restaurant
Guangzhou Grandview Plaza Marriott Hotel · Marriott Cantonese Restaurant,23.132717,113.326294,,restaurant
Wulin Chef Tea House (Duobao Road Branch),23.116849,113.236430,,restaurant
San Paolo Cantonese Cuisine Restaurant,23.116932,113.235996,,restaurant
Big Sister Wok · Braised Abalone & Chicken Pot (Fengyuan Road Store),23.117656,113.239570,,restaurant
Li's Noodle House,23.116421,113.240861,,restaurant
128 Fresh Simple Restaurant,23.118674,113.240405,,restaurant
Saizeriya Italian Restaurant (Hengbao Plaza Branch),23.117333,113.241294,,restaurant
Sen Some Fusion (Liwan Branch),23.118837,113.240548,,restaurant
Wen Ji Food Shop,23.118774,113.240604,,restaurant
