origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Shenzhen,Hangzhou,2025-11-12,SZQ,Shenzhen Station,NCG,Nanchang Station,2025-11-12 11:48:00,2025-11-12 16:17:00,269,G2732,High-Speed Train,Second Class Seat,Sufficient,678.0,1,337
Shenzhen,Hangzhou,2025-11-12,NXG,Nanchang West Station,HGH,Hangzhou East Station,2025-11-12 19:02:00,2025-11-12 21:09:00,127,G470,High-Speed Train,Second Class Seat,Sufficient,678.0,2,337
Shenzhen,Hangzhou,2025-11-12,IOQ,Shenzhen North Station,XHH,Hangzhou South Station,2025-11-12 11:16:00,2025-11-12 21:03:00,587,D2424,Electric Multiple Unit,Second Class Seat,Sufficient,574.0,1,326
Shenzhen,Hangzhou,2025-11-12,IOQ,Shenzhen North Station,HGH,Hangzhou East Station,2025-11-12 11:32:00,2025-11-12 20:46:00,554,G3022,High-Speed Train,Second Class Seat,Sufficient,635.0,1,330
Shenzhen,Hangzhou,2025-11-12,IOQ,Shenzhen North Station,NYH,Huangshan North Station,2025-11-12 07:23:00,2025-11-12 12:09:00,286,G700,High-Speed Train,Second Class Seat,Sufficient,763.0,1,312
Shenzhen,Hangzhou,2025-11-12,NYH,Huangshan North Station,HGH,Hangzhou East Station,2025-11-12 12:29:00,2025-11-12 14:09:00,100,G7426,High-Speed Train,Second Class Seat,Sufficient,763.0,2,312
Shenzhen,Hangzhou,2025-11-12,IOQ,Shenzhen North Station,FYS,Fuzhou South Station,2025-11-12 13:41:00,2025-11-12 18:12:00,271,D668,Electric Multiple Unit,Second Class Seat,Sufficient,534.5,1,313
Shenzhen,Hangzhou,2025-11-12,FYS,Fuzhou South Station,HGH,Hangzhou East Station,2025-11-12 18:47:00,2025-11-12 22:52:00,245,D3212,Electric Multiple Unit,Second Class Seat,Sufficient,534.5,2,313
Shenzhen,Hangzhou,2025-11-12,IOQ,Shenzhen North Station,HVU,Hangzhou West Station,2025-11-12 11:59:00,2025-11-12 18:27:00,388,G100,High-Speed Train,First Class Seat,Sufficient,1699.0,1,341
Shenzhen,Hangzhou,2025-11-12,IOQ,Shenzhen North Station,DNA,Dongguan South Station,2025-11-12 14:36:00,2025-11-12 14:54:00,18,D7584,Electric Multiple Unit,Second Class Seat,Sufficient,718.0,1,311
