origin,destination,distance_meters,duration_minutes,cost
"39.903182,116.397755","39.913399,116.412420",2370,5,13
"39.903182,116.397755","39.999617,116.275179",20960,31,79
"39.903182,116.397755","39.993330,116.395784",14040,21,52
"39.903182,116.397755","39.992834,116.390397",13980,21,52
"39.903182,116.397755","40.300235,116.248804",64300,96,253
"39.903182,116.397755","39.947899,116.411707",7160,11,27
"39.903182,116.397755","39.941893,116.385121",6210,9,24
"39.903182,116.397755","39.934862,116.454406",8370,13,31
"39.903182,116.397755","40.003220,116.325899",17780,27,67
"39.903182,116.397755","39.899557,116.400132",630,8,0
"39.903182,116.397755","39.898374,116.398690",760,9,0
"39.903182,116.397755","39.899020,116.393858",800,10,0
"39.903182,116.397755","39.898039,116.395566",840,10,0
"39.903182,116.397755","39.897718,116.397016",860,10,0
"39.903182,116.397755","39.897387,116.397002",910,11,0
"39.903182,116.397755","39.897225,116.397475",930,11,0
"39.903182,116.397755","39.897546,116.394922",940,11,0
"39.903182,116.397755","39.896963,116.398256",970,12,0
"39.903182,116.397755","39.904765,116.389734",990,12,0
"39.903182,116.397755","39.914205,116.411651",2390,5,13
"39.903182,116.397755","39.914339,116.411941",2430,5,13
"39.903182,116.397755","39.914449,116.411633",2410,5,13
"39.903182,116.397755","39.914674,116.412005",2470,5,13
"39.903182,116.397755","39.914647,116.413364",2580,5,13
"39.903182,116.397755","39.914862,116.411943",2490,5,13
"39.903182,116.397755","39.912274,116.410801",2100,5,12
"39.903182,116.397755","39.915237,116.412169",2550,5,13
"39.903182,116.397755","39.915041,116.413588",2640,5,14
"39.903182,116.397755","39.912471,116.410044",2060,5,12
"39.903182,116.397755","40.001225,116.274375",21210,32,80
"39.903182,116.397755","40.003150,116.277638",21160,32,80
"39.903182,116.397755","40.001430,116.285402",20340,31,77
"39.903182,116.397755","39.999592,116.287885",19930,30,75
"39.903182,116.397755","40.006063,116.264753",22550,34,86
"39.903182,116.397755","39.998068,116.289861",19600,29,74
"39.903182,116.397755","39.996701,116.291357",19320,29,73
"39.903182,116.397755","39.997009,116.293362",19200,29,72
"39.903182,116.397755","40.014066,116.277948",22410,34,85
"39.903182,116.397755","40.015633,116.270935",23140,35,88
"39.903182,116.397755","39.992725,116.395475",13940,21,51
"39.903182,116.397755","39.992875,116.397025",13960,21,51
"39.903182,116.397755","39.992378,116.395075",13890,21,51
"39.903182,116.397755","39.992708,116.400185",13940,21,51
"39.903182,116.397755","39.999286,116.395925",14960,22,55
"39.903182,116.397755","40.000038,116.396371",15080,23,56
"39.903182,116.397755","39.999047,116.401002",14930,22,55
"39.903182,116.397755","39.998325,116.388176",14860,22,55
"39.903182,116.397755","39.992864,116.406078",14000,21,52
"39.903182,116.397755","39.994536,116.406367",14260,21,53
"39.903182,116.397755","39.989342,116.385246",13500,20,50
"39.903182,116.397755","39.994451,116.381719",14340,22,53
"39.903182,116.397755","39.999089,116.386255",14990,22,56
"39.903182,116.397755","39.895977,116.393610",1230,15,0
"39.903182,116.397755","39.893584,116.388388",1870,22,0
"39.903182,116.397755","39.895540,116.394553",1250,15,0
"39.903182,116.397755","39.896192,116.394755",1150,14,0
"39.903182,116.397755","39.916285,116.411819",2640,5,14
"39.903182,116.397755","39.948454,116.415557",7360,11,28
"39.903182,116.397755","39.948714,116.415077",7380,11,28
"39.903182,116.397755","39.948338,116.414674",7310,11,28
"39.903182,116.397755","39.948362,116.413730",7290,11,27
"39.903182,116.397755","40.289367,116.236644",63110,95,248
"39.903182,116.397755","39.948375,116.410797",7210,11,27
"39.903182,116.397755","39.950750,116.410857",7570,11,28
"39.903182,116.397755","39.947013,116.408068",6930,10,26
"39.903182,116.397755","39.944945,116.408583",6630,10,25
"39.903182,116.397755","39.944925,116.408601",6630,10,25
"39.903182,116.397755","39.943769,116.411497",6530,10,25
"39.903182,116.397755","39.943748,116.388507",6410,10,25
"39.903182,116.397755","39.939364,116.388671",5740,9,23
"39.903182,116.397755","39.945551,116.386140",6740,10,26
"39.903182,116.397755","39.938065,116.379287",5860,9,23
"39.903182,116.397755","39.946717,116.389982",6840,10,26
"39.903182,116.397755","39.940920,116.393099",5900,9,23
"39.903182,116.397755","39.947191,116.380111",7170,11,27
"39.903182,116.397755","39.940937,116.393636",5900,9,23
"39.903182,116.397755","39.942844,116.393822",6190,9,24
"39.903182,116.397755","39.942450,116.376358",6630,10,25
"39.903182,116.397755","39.934810,116.454541",8380,13,31
"39.903182,116.397755","39.934825,116.454725",8400,13,31
"39.903182,116.397755","39.934918,116.454906",8420,13,31
"39.903182,116.397755","39.935060,116.453830",8330,13,31
"39.903182,116.397755","39.935220,116.455056",8470,13,31
"39.903182,116.397755","39.935677,116.454238",8430,13,31
"39.903182,116.397755","39.932974,116.453603",8120,12,30
"39.903182,116.397755","39.933111,116.452867",8060,12,30
"39.903182,116.397755","39.932837,116.453202",8070,12,30
"39.903182,116.397755","39.932637,116.454007",8130,12,30
"39.903182,116.397755","39.998357,116.319091",17540,26,66
"39.903182,116.397755","40.002051,116.321323",17890,27,67
"39.903182,116.397755","40.001088,116.322559",17690,27,66
"39.903182,116.397755","40.002773,116.321093",18000,27,68
"39.903182,116.397755","39.998575,116.325267",17190,26,64
"39.903182,116.397755","39.995864,116.327299",16700,25,62
"39.903182,116.397755","40.006939,116.328559",18140,27,68
"39.903182,116.397755","40.006900,116.322438",18480,28,70
"39.903182,116.397755","40.010939,116.326059",18830,28,71
"39.903182,116.397755","39.995580,116.330193",16490,25,62
"39.903182,116.397755","40.071405,116.593500",35080,53,136
"39.903182,116.397755","39.851353,116.309616",13270,20,49
"39.903182,116.397755","39.855510,116.309066",12940,19,47
"39.903182,116.397755","39.843323,116.300269",14920,22,55
"39.903182,116.397755","39.526675,116.421725",58680,88,230
