city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Nanjing,Nanjing Guli Grand Hotel,"No. 1, Niushou Avenue, Guli Street.",31.880630,118.709714,2013,4,192,4.7,
Nanjing,Nanjing Hilton Hotel,"No. 100, Jiangdong Middle Road.",32.031002,118.738503,2022,5,788,4.6,Hilton
Nanjing,Nanjing Qixia Jinma Road Metro Station Atour Hotel,"No. 8, Shishi Road, Qixia District, Nanjing, Jiangsu Province.",32.071969,118.908081,2023,4,479,4.7,Atour Hotel
Nanjing,Home Inn·Neo - Nanjing Railway Station Xiaoshi Metro Station,"No. 48, Dongmen Street, Zhongyangmen, Gulou District, Nanjing.",32.094428,118.786716,2020,2,222,4.7,Home Inn
Nanjing,Ji Hotel (Nanjing Pharmaceutical Valley Longtai Road),"No. 17, Longtai Road, Pancheng Street, Pukou District, Nanjing.",32.178064,118.683858,2024,3,339,5.0,Ji Hotel
Nanjing,Hanting Hotel Nanjing Jiangning Jiaoyuan Metro Station,"Building 9, No. 688, Longmian Avenue, Jiangning District.",31.909738,118.906534,2022,3,373,4.5,Hanting Hotel
Nanjing,Ji Hotel Nanjing Confucius Temple,"No. 127, Jiankang Road, Qinhuai District, Nanjing.",32.023300,118.788000,2017,3,477,4.6,Ji Hotel
Nanjing,Nanjing Airport Jinling Juchen Hotel,"No. 186, Xinnengyuan Avenue, Lishui Economic Development Zone, Nanjing.",31.723379,118.948722,2022,5,271,4.7,
Nanjing,Nanjing New Jinli Hotel,"No. 2, Zijinghua Road, Yuhuatai District, Nanjing, near Kazimen Metro Station, Line 3.",31.991507,118.793066,2019,5,478,4.8,
Nanjing,Home Inn·Neo - Nanjing Xinjiekou Daxinggong Metro Station Wenchang Lane,"No. 147-1, Taiping South Road, Qinhuai District, Nanjing.",32.037122,118.793920,2018,2,342,4.8,Home Inn
Nanjing,Nanjing K HOTEL,"No. 288, Tianyuan East Road, Jiangning District, near Tianyin Avenue.",31.937732,118.867332,2018,4,572,4.8,
Nanjing,Orange Hotel (Nanjing Liuhe Longchi Metro Station),"Building 2, Unit 8, No. 117, Mo Lake Road, Longchi Street, Liuhe District, Nanjing, China.",32.315278,118.827921,2024,3,293,4.5,Orange Hotel
Nanjing,Nanjing Confucius Temple Qinhuai River Cruise Terminal Atour Hotel,"No. 35, Dashiba Street, Qinhuai District, Nanjing, Jiangsu Province.",32.020255,118.792061,2024,4,614,4.7,Atour Hotel
Nanjing,Nanjing Phoenix Terrace Hotel,"No. 47, Hunan Road, Gulou District, Nanjing, near Yunnan North Road.",32.068629,118.780789,2018,4,374,4.7,
Nanjing,Nanjing Station Hongshan Zoo Atour Hotel,"No. 239, Heyan Road, Nanchang Building.",32.099560,118.803488,2024,4,385,4.8,Atour Hotel
Nanjing,Meiling Pavilion Hotel (Nanjing Sun Yat-sen Mausoleum Scenic Area),"Building 5, Shichaowenhua Park, No. 1, Sifangcheng, Zhongshanling, Xuanwu District, Nanjing.",32.043979,118.842830,2024,4,433,4.5,
Nanjing,Nanjing Shimao Riverside Hilton Hotel,"No. 1, Huaibin Road.",32.077234,118.733030,2011,5,498,4.8,Hilton
Nanjing,Nanjing New Port Development Zone Atour Hotel,"Building 3, No. 56, Hengtong Avenue, Xinchang Development Zone.",32.145772,118.890650,2018,4,311,4.6,Atour Hotel
Nanjing,Orange Hotel Nanjing Jiangning Sasseur Future Network Town,"No. 117, Suyuan Avenue, Jiangning District, Nanjing, Jiangsu Province.",31.842300,118.826000,2020,3,293,4.8,Orange Hotel
