poi_name,latitude,longitude,address,poi_type
Enshi Tusi City,30.301061,109.472098,,attraction
Tenglong Cave,30.333284,108.991410,,attraction
Tujia Daughter's Town,30.269545,109.502984,,attraction
Yunlong Gorge,30.416873,109.190728,,attraction
Enshi City Museum,30.262440,109.477729,,attraction
Enshi City Leisure Street,30.283000,109.479000,,attraction
Tenglong Feiwu Live-Action Show,30.333284,108.991410,,attraction
Lianzhu Tower,30.253647,109.482239,,attraction
Tusi Road Commercial Street,30.301061,109.472098,,attraction
Dashuijing Ancient Architectural Complex,30.575064,109.037503,,attraction
Harmony Restaurant,30.302475,109.474325,,restaurant
Tujia Tian Family Restaurant,30.301495,109.475002,,restaurant
Hongrun Tea Restaurant (Tujia Homestyle Cuisine),30.300249,109.475847,,restaurant
Zhenhao Restaurant (Guangyin Emerald City Phase 2 West Garden Community Store),30.301746,109.467255,,restaurant
Yellow Crane Tower Tujia Smoked Meat Restaurant,30.296477,109.476872,,restaurant
Granny's Restaurant,30.296007,109.476872,,restaurant
Yuanyuan Restaurant,30.295951,109.476794,,restaurant
Tu Wang Fu Chinese Tusi Culture Theme Restaurant,30.298196,109.479754,,restaurant
717 Cured Meat Restaurant,30.302513,109.480335,,restaurant
Chef Ding · Five Flavors Restaurant,30.295675,109.477742,,restaurant
Tujia Baishoutang Folk Culture Restaurant,30.405769,109.196865,,restaurant
Cloud View Restaurant (Enshi Grand Canyon Branch),30.407840,109.197336,,restaurant
Daughter Village Eco Restaurant (Grand Canyon Branch),30.408202,109.197969,,restaurant
Grand Canyon Flavor Restaurant,30.409074,109.195105,,restaurant
Wanyueju Restaurant,30.409730,109.199168,,restaurant
Nu'er Zhai Buffet Chinese Restaurant (Under Renovation),30.407398,109.193828,,restaurant
Tea Shop Beef (Daughter City Branch),30.271161,109.503462,,restaurant
Zeng Family Restaurant,30.273675,109.507075,,restaurant
Hu Mei Restaurant,30.274041,109.506901,,restaurant
Tujia Alley Restaurant,30.263287,109.498478,,restaurant
Enshi City Boran Restaurant,30.268702,109.493596,,restaurant
Moyan Restaurant (Wufengshan Road Branch),30.266336,109.492670,,restaurant
Five Flavors Fish Restaurant (Xiangfu Yaju Branch),30.279996,109.504644,,restaurant
Popo Restaurant,30.280610,109.500242,,restaurant
Enshi City Meng Ge Restaurant,30.274654,109.490203,,restaurant
Baixing Restaurant (Wuyang Avenue Fourth Lane Branch),30.274801,109.489956,,restaurant
Sister Zhou Restaurant,30.261690,109.478517,,restaurant
Li Family Time-Honored Restaurant,30.260273,109.478547,,restaurant
Sunset Red Restaurant,30.261034,109.475247,,restaurant
Sister Ma Restaurant,30.264126,109.479966,,restaurant
Drunken Immortal Cave Specialty Restaurant,30.261724,109.474366,,restaurant
Xiao Tian Restaurant,30.260755,109.474824,,restaurant
Drunken Immortal Cave Granny's Restaurant,30.260411,109.474716,,restaurant
East Gate Restaurant (Zhongshan Road Branch),30.264372,109.481841,,restaurant
Nutrition Restaurant (Yetting Road Branch),30.265053,109.473949,,restaurant
Liu Jie Restaurant,30.265451,109.473648,,restaurant
Zhen De Restaurant (Aviation Branch),30.282743,109.479055,,restaurant
Galaxy Restaurant (Galaxy Building Branch),30.281706,109.479265,,restaurant
Yu Wan Restaurant,30.282723,109.481027,,restaurant
Jiu Shi Hao Restaurant,30.282978,109.481798,,restaurant
Lingling Restaurant (Tiyuguan Road Branch),30.283289,109.481846,,restaurant
Wangwang Restaurant,30.285824,109.479001,,restaurant
Wangdan Restaurant,30.285940,109.480059,,restaurant
Yongxing Restaurant (Daqiao Road Branch),30.286276,109.480309,,restaurant
Xiai Garden Fusion Restaurant,30.286626,109.479550,,restaurant
Wanzhou Noodles Tujia Restaurant,30.279305,109.478735,,restaurant
Jiangshang·Cliffside Restaurant,30.253119,109.482672,,restaurant
Mountain Wild Restaurant,30.256146,109.482183,,restaurant
Longping Zhongjia Restaurant,30.256819,109.480458,,restaurant
Jiufu Restaurant,30.258071,109.481492,,restaurant
Kangmei Family Restaurant,30.256683,109.474471,,restaurant
Jishi · Culture · Collection Restaurant,30.261797,109.485006,,restaurant
Huang Lao Yao Restaurant,30.262837,109.483806,,restaurant
Xiong Er Restaurant,30.303175,109.498069,,restaurant
Lingnan Memory Tea Restaurant,30.301398,109.494674,,restaurant
Yanmai Maixianghui Restaurant,30.300970,109.499050,,restaurant
Peach Blossom Land Restaurant (Times Home MALL Branch),30.310242,109.493742,,restaurant
Austin Western Restaurant (Enshi Store),30.301771,109.488875,,restaurant
Zheng Family Courtyard Folk Restaurant,30.349226,109.486407,,restaurant
Weiermei Restaurant (Train Station Commercial Area Zone One Branch),30.345972,109.484567,,restaurant
Ramada Hotel - Restaurant,30.350096,109.487748,,restaurant
Thousand Days Celebration Tea Restaurant (Ganjingzi Wanda Branch),38.949546,121.540115,,restaurant
Anxin Baby Children's Food Restaurant (Dalian Ganjingzi Wanda Plaza Branch),38.948963,121.539931,,restaurant
Daily Fragrance Restaurant (Nanhua East Street Wanda Plaza Branch),38.948318,121.538613,,restaurant
Shilaixiang Restaurant,30.347856,109.491113,,restaurant
Jinyu Mantang Ecological Restaurant (Enshi Bus Terminal Branch),30.347308,109.488859,,restaurant
Yuewei Eco Restaurant,30.348872,109.488380,,restaurant
Happiness Restaurant,30.621584,110.332627,,restaurant
Tujiale Restaurant,30.617635,110.330930,,restaurant
Golden Fruit Sijing Restaurant,30.617146,110.331561,,restaurant
Bauhinia International Hotel Dining Department · Chinese Restaurant,30.322059,109.507206,,restaurant
Ziwei Chinese Restaurant (Lei Laotou Hunan Cuisine Zijing Branch),30.322101,109.507178,,restaurant
Xiaofeng Restaurant (Oriental Mingdu Store),30.319829,109.508478,,restaurant
Shibazi Restaurant,30.623068,110.327947,,restaurant
Brothers Restaurant (Mingxiang Road Branch),30.630589,110.329234,,restaurant
Fubing Restaurant,30.629975,110.331525,,restaurant
Enshi Langning Hotel Restaurant,30.278217,109.476383,,restaurant
Yulin Specialty Restaurant,30.304608,109.485172,,restaurant
Thai Xin Ni Thai Street Restaurant (Hualongcheng Lianhu Garden Phase 3 Store),30.304881,109.485255,,restaurant
Qi Xian Thirty Seafood Restaurant (Hualong City Branch),30.305352,109.485409,,restaurant
Zhang Lao Er Restaurant,30.314857,109.497781,,restaurant
Hao Zai Lai Restaurant,30.322859,109.493320,,restaurant
Xinxiangyuan Homestyle Restaurant (Huaguoshan Community Branch),30.323750,109.494447,,restaurant
Zhenzhen'er Restaurant (Shangguan Mansion),30.315268,109.482845,,restaurant
Delicious Gourmet Restaurant,30.313407,109.507004,,restaurant
Yan Jie Restaurant,30.313474,109.505764,,restaurant
Enshi City Let's Eat Restaurant,30.315521,109.503772,,restaurant
Weiermei Restaurant,30.617241,110.328255,,restaurant
Huimin Restaurant,29.990404,109.493668,,restaurant
Xinglong Restaurant,29.987208,109.492370,,restaurant
He Da Jie Music BBQ Bar (Shinan Xuanfu Branch),29.986046,109.490177,,restaurant
Sisters Restaurant,30.348807,109.488344,,restaurant
Taste Restaurant,30.315725,109.497703,,restaurant
Little Sister Restaurant,29.995495,109.494877,,restaurant
Old Place Restaurant,29.996148,109.494802,,restaurant
Old Soup Restaurant,29.996095,109.494440,,restaurant
Xinglong Restaurant,30.321065,109.479731,,restaurant
Hongshun Restaurant,31.038780,110.333261,,restaurant
Mei Duo Duo Restaurant,31.037470,110.331548,,restaurant
Oriental Pearl Fun Restaurant,31.040094,110.333700,,restaurant
Xiao Shi Xiao Restaurant,30.318094,109.479919,,restaurant
Tujia Flavor Restaurant,29.986709,109.480486,,restaurant
Shunfeng Restaurant,29.986833,109.480339,,restaurant
Dexing Restaurant,29.986992,109.480302,,restaurant
Home Inn Business Travel - Enshi Railway Station Xujia Ping Airport Branch,30.347247,109.487580,"Main Building, 1st Floor, T9, Jin Gui Avenue Motor Coach Center Station",hotel
Ji Hotel (Enshi Tusi City Jinshan Avenue Branch),30.303089,109.485763,"Lianhu Apartment, 1st Floor (Units 109, 110, 111, 112), and Floors 6 to 13, Huangniba Community, Wuyangba Subdistrict Office",hotel
Lavande Hotel (Enshi Cultural Plaza Airport Branch),30.312297,109.493715,"Jinzi Dam Enshi International Clothing City, Wuyang Subdistrict Office",hotel
Vienna Hotel (Enshi Tusi City Aviation Avenue Branch),30.278657,109.479148,37 Hangkong Avenue,hotel
