city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
Guilin,Lavande Hotel · Guilin City Center Square Elephant Trunk Hill Scenic Area Branch,"No. 1, 5th Floor, No. 2, Zhengyang Road Pedestrian Street",25.272980,110.298082,2019,3,295,4.8,,SPA Service;Swimming Pool;Washer and Dryer;TV Casting
Guilin,All Seasons Guilin Two Rivers and Four Lakes Scenic Area Hotel,"No. 71, Zhongshan Middle Road, Diecai District, Guilin City, Guangxi Province",25.284100,110.297000,2020,3,339,4.9,Ji Hotel,SPA Service;Free Parking
Guilin,Vienna Hotel (Guilin Quanzhou High-Speed Railway Bus Station Branch),"Banbian Street, Intersection of Quanda Road and Guihuang Road",25.940129,111.045379,2018,4,122,4.7,,Robot Service;Washer and Dryer
Guilin,Guilin Convention and Exhibition International Hotel,"No. 28, Lijiang Road, Qixing District, Guilin City, Guangxi Province (next to Jiatianxia Plaza Convention and Exhibition Center)",25.262087,110.307014,2019,5,456,4.5,,Gym;Swimming Pool
Guilin,Guilin Jinshuiwan International Hotel,"Lingui District - Jinshui Road Intersection, near Qintan Road Intersection.",25.257998,110.222892,2017,4,163,4.8,,Robot Service;Swimming Pool;TV Casting
Guilin,Guilin Yangshuo West Street Ten-Mile Gallery Atour Hotel,"No. 6, Kangzhan Road, Building B, Yangshuo Town (1st Floor, 1st Entrance, Floors 4-8)",24.771941,110.496539,2021,4,462,4.8,Atour Hotel,Gym;Free Parking;Washer and Dryer;TV Casting
Guilin,Lavande Hotel (Guilin Railway Station Two Rivers and Four Lakes Branch),"No. 64, Shangzhi Lane (opposite Guilin Railway Station)",25.261455,110.285075,2020,3,184,4.6,,SPA Service;Gym;Free Parking;Swimming Pool
Guilin,Guilin Sky Street International Hotel,"No. 41, Canluan Road, Building 8, Zhangtai Tianjie, near Wanda Plaza.",25.243324,110.321382,2021,4,199,4.5,,Free Parking;Robot Service;Washer and Dryer;TV Casting
Guilin,Yangshuo Marriott Fairfield Hotel,"No. 2, Qianguqing Avenue, Yangshuo Town, Yangshuo County, Guilin City, Guangxi Zhuang Autonomous Region",24.778650,110.477260,2024,4,358,4.5,Marriott,Gym;Free Parking;Swimming Pool
Guilin,Guilin Two Rivers and Four Lakes Elephant Trunk Hill Atour Hotel,"No. 10, Zhengyang Road, Xiufeng District, Guilin City",25.274069,110.297717,2022,4,333,4.7,Atour Hotel,SPA Service;Free Parking
Guilin,Hanting Guilin Yangshuo West Street Hotel,"No. 2, Guanlian Road",24.770624,110.497310,2025,3,210,4.5,Hanting Hotel,Free Parking;Washer and Dryer
Guilin,Hanting Guilin Two Rivers and Four Lakes Zhongshan South Road Branch,"No. 74, Zhongshan South Road, Xiangshan District, Guilin",25.261582,110.284387,2024,3,229,4.7,Hanting Hotel,SPA Service;Gym;Robot Service;TV Casting
Guilin,Manhattan Hotel (Guilin High-Speed Railway North Station Flagship Branch),"No. 72, Beichen Road, Diecai District, Guilin City, Guangxi Zhuang Autonomous Region, Wanxin Commercial Plaza, Buildings 1, 2, 3, Shops 1-5",25.328423,110.307660,2019,4,181,4.7,,Gym;Free Parking;Robot Service;Swimming Pool
Guilin,Home Inn Affiliated - Guilin Yangshuo West Street Li River Rezen Cloud Hotel,"No. 36, Shenshan Road, Building B, Yangshuo Town",24.782087,110.492654,2021,3,129,4.8,Home Inn,SPA Service;Gym;Robot Service;Washer and Dryer
