poi_name,latitude,longitude,address,poi_type
Zhengzhou Yellow River Cultural Park,34.953667,113.512589,,attraction
David Plaza Shopping Center,34.758202,113.666031,,attraction
Qianxi Square (Big Corn),34.769955,113.726322,,attraction
Zhengzhou Shangdu National Archaeological Site Park,34.753775,113.690498,,attraction
Chenghuang Temple,34.752061,113.686977,,attraction
Zhengdong New District CBD,34.769100,113.753400,,attraction
Zijing Mountain Park,34.761890,113.687708,,attraction
Zhengzhou Confucian Temple,34.748659,113.688345,,attraction
Yellow River Museum,34.871840,113.677764,,attraction
Huiji Bridge Ruins Park,34.892354,113.585469,,attraction
Zhengzhou Zhengbai Restaurant (Zhengzhou Department Store Branch),34.756286,113.668080,,restaurant
Highway No. 5 Stone-Grilled Steak Restaurant (David City Branch),34.756777,113.666316,,restaurant
Mao Zhang Zhang Oil-Braised Skewers (Guomao 360 Branch),34.783597,113.675687,,restaurant
Cai Feng Lou Chinese Restaurant (Zhengzhou Dennis Plaza Intercontinental Hotel),34.757771,113.665954,,restaurant
Yishu Sukiyaki (Dennis David City Branch),34.757768,113.665886,,restaurant
The Boots Mud Boots Get Holiday (David City Branch),34.758578,113.666557,,restaurant
Wang Steak (Zhengzhou David Plaza Branch),34.757501,113.666208,,restaurant
Xiangdingsheng Premium Restaurant (David Plaza Branch),34.757365,113.665761,,restaurant
Grandma's Kitchen (Dennis David City Branch),34.757262,113.666027,,restaurant
De Fu's Indian Restaurant (David City Branch),34.756973,113.665911,,restaurant
Manyu (Dennis · David City Branch),34.756848,113.666241,,restaurant
Haiyu Gourmet Seafood Restaurant,34.769787,113.726419,,restaurant
Zhengzhou Greenland JW Marriott Hotel (Marriott Chinese Restaurant),34.770905,113.727350,,restaurant
Qianxi Cloud Restaurant (Qianxi Plaza Branch),34.771075,113.727225,,restaurant
Zhengzhou Big Corn G PLUS Sky View Restaurant,34.770914,113.727493,,restaurant
Zhengzhou Greenland JW Marriott Hotel · Urban Shangshan Buffet Restaurant,34.771054,113.727309,,restaurant
Zui Baxian Grilled Fish (Qianxi Plaza Branch),34.770902,113.727580,,restaurant
Yu Jian Tea Restaurant (New Australia Building Branch),34.767928,113.723581,,restaurant
Xinhuose Stir-Fry Restaurant,34.767451,113.723530,,restaurant
Jinyue Tea Restaurant (Henan Media Building Branch),34.767405,113.722783,,restaurant
Two Birds One Stone · Yishi Erniao (Muse Branch),34.767030,113.730428,,restaurant
Erguang Restaurant,34.757454,113.691651,,restaurant
Henan Provincial Academy of Traditional Chinese Medicine Affiliated Hospital Restaurant,34.755083,113.685722,,restaurant
Henan University Affiliated Zhengzhou First People's Hospital · Nutrition Restaurant,34.750370,113.685219,,restaurant
Zhen Yuchuan Banquet Center,34.747760,113.691761,,restaurant
Old Wu's Meow Cafe & Cat Restaurant (New World Department Store Branch),34.752925,113.682675,,restaurant
Zhengzhou Sofitel International Hotel · Dome Western Restaurant,34.761863,113.692708,,restaurant
Hongyuan Restaurant,34.761674,113.693653,,restaurant
Sofitel International Hotel (Yueweixian Chinese Restaurant),34.761932,113.692486,,restaurant
Yutong Retired Staff Restaurant (Yutong Garden Zhengbian Road No. 42 Courtyard Branch),34.747100,113.697080,,restaurant
Mama Restaurant (Chengdong Road Branch),34.748675,113.691225,,restaurant
Minyu Chinese Restaurant (Jinduo Yinduo Jewelry Store),34.748684,113.681630,,restaurant
Mama Restaurant,34.745025,113.680175,,restaurant
Song Laosan Su Meat and Lamb Soup Old Shop,34.751635,113.677244,,restaurant
Jing Xin Yuan Restaurant,34.757702,113.678788,,restaurant
Fangzhongshan Spicy Soup (Flagship Store),34.760065,113.682462,,restaurant
Zhisan Courtyard Nutrition Restaurant,34.767625,113.751240,,restaurant
Supreme Qiangzai (Zhengguang North Street Branch),34.771566,113.754982,,restaurant
Yulongxuan Tea Restaurant (Yuhang Center Branch),34.771871,113.755230,,restaurant
Hairong Grand Hotel Western Restaurant,34.768486,113.749551,,restaurant
Guangyi Xinyang Maojian Tea Restaurant (Yuhang Branch),34.771881,113.755782,,restaurant
Xinshi Lin Holiday Hotel - Elemental Restaurant,34.771175,113.757935,,restaurant
Sheraton Grand Zhengzhou Hotel - Feast Signature Restaurant,34.764000,113.754711,,restaurant
Sheng · Xingtian Steak Restaurant,34.763882,113.754664,,restaurant
Tianmingfang Five-Flavored Medicinal Cuisine Restaurant,34.772309,113.759111,,restaurant
Song Style Banquet · Song Culture Restaurant (Shangzuo Center Branch),34.763443,113.756145,,restaurant
Ginkgo Tree Seafood Restaurant (Jinshui Road Branch),34.763326,113.684358,,restaurant
Government Canteen Fast Food Section,34.764882,113.689757,,restaurant
Tanghou Keyixing Tea Banquet,34.764738,113.684978,,restaurant
Zhengzhou Zhongzhou Holiday Inn Express Hotel Restaurant,34.762887,113.692533,,restaurant
Xingcan Restaurant,34.764980,113.691112,,restaurant
Zijing Mountain Hotel - Restaurant,34.764942,113.691889,,restaurant
Guangdong Restaurant (Erma Road),34.749825,113.660012,,restaurant
Royal Dining Hall · Medicinal Cuisine Restaurant (Yuxi Building Branch),34.747991,113.699877,,restaurant
Zhang Manager Goose Burger,34.870717,113.670712,,restaurant
Datang Restaurant Shrimp Dumpling Specialty Store (Yingbin Road Branch),34.871556,113.665047,,restaurant
Radisson Blu Hotel Zhengzhou - Pin Buffet Restaurant,34.859568,113.678526,,restaurant
Zhengzhou Normal University East Campus Jingxinyuan Restaurant,34.863435,113.659282,,restaurant
Xinyang Fusion Restaurant,34.889033,113.574616,,restaurant
Convenience Restaurant,34.886025,113.569690,,restaurant
KFC Drive-Thru Restaurant (Jiangshan Road DT Branch),34.880231,113.572945,,restaurant
Nutrition and Health Restaurant,34.744171,113.652484,,restaurant
Axiang Rice Noodles (Zhengzhou Erqi Shanshan Outlets Restaurant),34.526573,113.855171,,restaurant
Zhengzhou Airport Grand Hotel Chinese Restaurant,34.528534,113.843450,,restaurant
Lounge Restaurant,34.754747,113.783314,,restaurant
Zhengzhou Hesung Eastin Hotel · Xindi Restaurant (Greenland Splendid City Branch),34.761864,113.772727,,restaurant
Lanting Xu Tea Restaurant,34.753801,113.774832,,restaurant
Snow Deer All-Day Buffet Restaurant (Yinji Ice and Snow Hotel),34.481312,113.553247,,restaurant
Xuelongxuan Chinese Restaurant (Yinji Ice and Snow Hotel),34.480809,113.553406,,restaurant
Harbor Restaurant,34.484514,113.547905,,restaurant
South Windmill Geer International Hotel Chinese Restaurant,34.719198,113.764169,,restaurant
Zhengzhou Public Security Bureau Traffic Management Bureau Traffic Police Twelfth Unit Restaurant,34.715080,113.765103,,restaurant
Yuan Fu Yuan Grand Canteen (Jincheng Times Square Branch),34.776707,113.706486,,restaurant
You Jinsheng Jewelry Tea Restaurant (Weiye Xianghu Yuan Branch),34.769988,113.864010,,restaurant
Xinwaku Tea Restaurant (Weiye Xianghu Garden Branch),34.769990,113.864126,,restaurant
Starry Sky Restaurant,34.776286,113.866757,,restaurant
Tongshantang Experience Restaurant,34.764509,113.745962,,restaurant
Qingyuan Tea Restaurant,34.765092,113.744012,,restaurant
Chujing Restaurant (Provincial Government Branch),34.767275,113.746025,,restaurant
Bengbeng Music Restaurant,34.369146,113.919410,,restaurant
New Yijia (Zhengzhou Aviation Port Area) Theme Dining Restaurant (Individual Business),34.365406,113.918814,,restaurant
Shishang Restaurant (Beef Bowl),34.718823,113.770208,,restaurant
Zhengzhou Concept Restaurant,34.763862,113.693297,,restaurant
Huimin Restaurant (Guanhutun Life Plaza Branch),34.782608,113.677926,,restaurant
Manyu Bistro (Guomao Branch),34.784425,113.679525,,restaurant
713 Institute Staff Canteen,34.720756,113.654589,,restaurant
Xu Jia Spicy Chicken and Beef Noodle Shop (Clothing Center Residential Compound Branch),34.723499,113.657702,,restaurant
Zhou's Specialty Lamb Offal Soup (Jingguang Expressway Branch),34.725565,113.656808,,restaurant
Yuanwei Restaurant,34.789442,113.801597,,restaurant
Longzihu Qianna Yuanxi Hotel - Donghe Chinese Restaurant,34.789033,113.801807,,restaurant
