origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Zhuhai,Shanghai,2025-11-12,ZHQ,Zhuhai Station,HGH,Hangzhou East Station,2025-11-12 12:17:00,2025-11-12 20:47:00,510,G1302,High-Speed Train,Second Class Seat,Sufficient,951,1,686
Zhuhai,Shanghai,2025-11-12,HGH,Hangzhou East Station,SNH,Shanghai South Station,2025-11-12 21:22:00,2025-11-12 22:26:00,64,D2424,Electric Multiple Unit,Second Class Seat,Sufficient,951,2,686
Zhuhai,Shanghai,2025-11-12,QXQ,Qianshan Station,IZQ,Guangzhou South Station,2025-11-12 12:41:00,2025-11-12 13:32:00,51,C7640,Intercity Train,Second Class Seat,Sufficient,968,1,682
Zhuhai,Shanghai,2025-11-12,IZQ,Guangzhou South Station,AOH,Shanghai Hongqiao Station,2025-11-12 15:10:00,2025-11-12 21:54:00,404,G820,High-Speed Train,Second Class Seat,Sufficient,968,2,682
Zhuhai,Shanghai,2025-11-12,ZHQ,Zhuhai Station,IZQ,Guangzhou South Station,2025-11-12 15:09:00,2025-11-12 16:06:00,57,G882,High-Speed Train,Second Class Seat,Sufficient,950,1,676
Zhuhai,Shanghai,2025-11-12,IZQ,Guangzhou South Station,AOH,Shanghai Hongqiao Station,2025-11-12 16:22:00,2025-11-12 22:43:00,381,G822,High-Speed Train,Second Class Seat,Sufficient,950,2,676
Zhuhai,Shanghai,2025-11-12,MFQ,Mingzhu Station,IZQ,Guangzhou South Station,2025-11-12 07:07:00,2025-11-12 08:06:00,59,C7708,Intercity Train,Second Class Seat,Sufficient,945,1,675
Zhuhai,Shanghai,2025-11-12,IZQ,Guangzhou South Station,AOH,Shanghai Hongqiao Station,2025-11-12 08:27:00,2025-11-12 15:03:00,396,G818,High-Speed Train,Second Class Seat,Sufficient,945,2,675
Zhuhai,Shanghai,2025-11-12,ZHQ,Zhuhai Station,AOH,Shanghai Hongqiao Station,2025-11-12 12:17:00,2025-11-12 21:47:00,570,G1302,High-Speed Train,Second Class Seat,Sufficient,973,1,684
Zhuhai,Shanghai,2025-11-12,ZHQ,Zhuhai Station,CWQ,Changsha South Station,2025-11-12 10:15:00,2025-11-12 13:52:00,217,G338,High-Speed Train,无座,Sufficient,915,1,683
Zhuhai,Shanghai,2025-11-12,CWQ,Changsha South Station,AOH,Shanghai Hongqiao Station,2025-11-12 14:46:00,2025-11-12 21:00:00,374,G588,High-Speed Train,Second Class Seat,Sufficient,915,2,683
Zhuhai,Shanghai,2025-11-12,ZHQ,Zhuhai Station,EPH,Jiaxing South Station,2025-11-12 12:17:00,2025-11-12 21:14:00,537,G1302,High-Speed Train,Second Class Seat,Sufficient,961,1,685
Zhuhai,Shanghai,2025-11-12,EPH,Jiaxing South Station,SNH,Shanghai South Station,2025-11-12 21:38:00,2025-11-12 22:08:00,30,D378,Electric Multiple Unit,Second Class Seat,Sufficient,961,2,685
Zhuhai,Shanghai,2025-11-12,ZHQ,Zhuhai Station,AOH,Shanghai Hongqiao Station,2025-11-12 12:17:00,2025-11-12 21:47:00,570,G1302,High-Speed Train,Second Class Seat,Sufficient,991,1,688
Zhuhai,Shanghai,2025-11-12,AOH,Shanghai Hongqiao Station,IMH,Shanghai Songjiang Station,2025-11-12 22:11:00,2025-11-12 22:27:00,16,G3753,High-Speed Train,Second Class Seat,Sufficient,991,2,688
Zhuhai,Shanghai,2025-11-12,ZHQ,Zhuhai Station,IZQ,Guangzhou South Station,2025-11-12 14:48:00,2025-11-12 15:58:00,70,C7658,Intercity Train,Second Class Seat,Sufficient,950,1,678
Zhuhai,Shanghai,2025-11-12,IZQ,Guangzhou South Station,AOH,Shanghai Hongqiao Station,2025-11-12 16:22:00,2025-11-12 22:43:00,381,G822,High-Speed Train,Second Class Seat,Sufficient,950,2,678
Zhuhai,Shanghai,2025-11-12,MFQ,Mingzhu Station,IZQ,Guangzhou South Station,2025-11-12 13:41:00,2025-11-12 14:40:00,59,C7646,Intercity Train,Second Class Seat,Sufficient,945,1,680
Zhuhai,Shanghai,2025-11-12,IZQ,Guangzhou South Station,AOH,Shanghai Hongqiao Station,2025-11-12 16:22:00,2025-11-12 22:43:00,381,G822,High-Speed Train,Second Class Seat,Sufficient,945,2,680
Shanghai,Zhuhai,2025-11-18,AOH,Shanghai Hongqiao Station,HVQ,Hengyang East Station,2025-11-18 14:00:00,2025-11-18 18:45:00,285,G819,High-Speed Train,Second Class Seat,Sufficient,998,1,701
Shanghai,Zhuhai,2025-11-18,HVQ,Hengyang East Station,ZHQ,Zhuhai Station,2025-11-18 19:21:00,2025-11-18 22:25:00,184,G543,High-Speed Train,Second Class Seat,Sufficient,998,2,701
Shanghai,Zhuhai,2025-11-18,SNH,Shanghai South Station,EPH,Jiaxing South Station,2025-11-18 09:50:00,2025-11-18 10:20:00,30,D3107,Electric Multiple Unit,Second Class Seat,Sufficient,1000,1,705
Shanghai,Zhuhai,2025-11-18,EPH,Jiaxing South Station,ZHQ,Zhuhai Station,2025-11-18 10:53:00,2025-11-18 20:04:00,551,G1301,High-Speed Train,Second Class Seat,Sufficient,1000,2,705
Shanghai,Zhuhai,2025-11-18,AOH,Shanghai Hongqiao Station,IZQ,Guangzhou South Station,2025-11-18 16:00:00,2025-11-18 22:29:00,389,G821,High-Speed Train,Second Class Seat,Sufficient,950,1,689
Shanghai,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,ZHQ,Zhuhai Station,2025-11-18 22:50:00,2025-11-18 23:54:00,64,C9891,Intercity Train,Second Class Seat,Sufficient,950,2,689
Shanghai,Zhuhai,2025-11-18,AOH,Shanghai Hongqiao Station,IZQ,Guangzhou South Station,2025-11-18 08:00:00,2025-11-18 14:39:00,399,G817,High-Speed Train,Second Class Seat,Sufficient,1014,1,693
Shanghai,Zhuhai,2025-11-18,IZQ,Guangzhou South Station,MFQ,Mingzhu Station,2025-11-18 15:24:00,2025-11-18 16:14:00,50,C7663,Intercity Train,Second Class Seat,Sufficient,1014,2,693
Shanghai,Zhuhai,2025-11-18,EGH,Jinshan North Station,CWQ,Changsha South Station,2025-11-18 11:57:00,2025-11-18 17:22:00,325,G1333,High-Speed Train,Second Class Seat,Sufficient,1140,1,708
Shanghai,Zhuhai,2025-11-18,CWQ,Changsha South Station,ZHQ,Zhuhai Station,2025-11-18 18:16:00,2025-11-18 21:55:00,219,G337,High-Speed Train,First Class Seat,Sufficient,1140,2,708
Shanghai,Zhuhai,2025-11-18,SHH,Shanghai Station,AOH,Shanghai Hongqiao Station,2025-11-18 09:35:00,2025-11-18 10:02:00,27,G7319,High-Speed Train,Second Class Seat,Sufficient,1030,1,707
Shanghai,Zhuhai,2025-11-18,AOH,Shanghai Hongqiao Station,ZHQ,Zhuhai Station,2025-11-18 10:18:00,2025-11-18 20:04:00,586,G1301,High-Speed Train,Second Class Seat,Sufficient,1030,2,707
Shanghai,Zhuhai,2025-11-18,AOH,Shanghai Hongqiao Station,ZHQ,Zhuhai Station,2025-11-18 10:18:00,2025-11-18 20:04:00,586,G1301,High-Speed Train,Second Class Seat,Sufficient,1012,1,704
Shanghai,Zhuhai,2025-11-18,AOH,Shanghai Hongqiao Station,CWQ,Changsha South Station,2025-11-18 14:00:00,2025-11-18 18:09:00,249,G819,High-Speed Train,Second Class Seat,Sufficient,989,1,698
Shanghai,Zhuhai,2025-11-18,CWQ,Changsha South Station,ZHQ,Zhuhai Station,2025-11-18 18:35:00,2025-11-18 22:25:00,230,G543,High-Speed Train,Second Class Seat,Sufficient,989,2,698
