city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Hangzhou,Solitary Hill Park,B0FFKQNUS4,"The largest island in West Lake, concentrated with historical and cultural attractions, offering a tranquil environment.",Historical and Cultural,,30.251654,120.142481,4.9,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Hangzhou,Lingyin Temple,B023B02842,"A famous ancient Buddhist temple in China, with a history of approximately 1,700 years, renowned for its thriving incense offerings and magnificent architecture.",Historical and Cultural,,30.240826,120.101406,4.9,06:30,18:15,,2.5,4.0,75
Hangzhou,Yongfu Temple,B023B1H638,"A Zen-inspired ancient temple hidden among tea plantations and bamboo forests, featuring a serene and elegant environment, ideal for meditation and relaxation.",Historical and Cultural,,30.238978,120.097524,4.8,06:30,18:00,,0.5,2.0,0
Hangzhou,Yang Gong Causeway,B0FFJXZGIH,"A scenic avenue on the west side of West Lake, quieter compared to Su Causeway, perfect for leisurely strolls.",Natural Scenery,,30.232456,120.136580,4.9,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Hangzhou,Hangzhou Lakeside Intime in77 Area A,B023B08RT2,"A well-known shopping center in Hangzhou, located by West Lake, offering a comprehensive range of brands and convenient transportation.",Leisure Experience,,30.253160,120.162484,4.8,10:00,22:00,,1.0,2.5,0
Hangzhou,Zhejiang Museum of Natural History,B023B15DKJ,"An important natural science museum in East China, showcasing a rich collection of exhibits.",Historical and Cultural,,30.276814,120.164581,4.8,09:00,17:00,Monday,1.5,3.0,0
Hangzhou,Nine Creeks in Misty Forest,B0FFHMH4J8,"One of the New Ten Scenes of West Lake, where nine streams converge, particularly enchanting during autumn.",Natural Scenery,,30.202395,120.113350,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Hangzhou,Leifeng Pagoda Scenic Area,B023B09LKR,A reconstructed ancient pagoda with a history of a thousand years; visitors can climb to the top for a panoramic view of West Lake. It is closely associated with the legend of 'The Legend of the White Snake.',Historical and Cultural,,30.230934,120.148849,4.8,08:00,20:00,,0.5,2.0,40
Hangzhou,Hangzhou Arts and Crafts Museum,B023B0I02U,"Showcasing traditional Hangzhou handicrafts and modern arts and crafts, including silk, embroidery, carving, and various other craft categories.",Historical and Cultural,,30.315645,120.136930,4.7,09:00,16:30,Tuesday,1.0,2.5,0
Hangzhou,Dawn at Su Causeway,B023B02070,"The most famous of the Ten Scenes of West Lake, a causeway built under the supervision of Su Dongpo, particularly renowned for its willow trees in spring.",Historical and Cultural,,30.243880,120.137960,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
