restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Dingyuan Buffet Restaurant,Zhengzhou,34.786308,113.672932,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,2.5,Must-Eat Top 10
Enjoy House Tea Restaurant (Century Star Building Branch),Zhengzhou,34.786292,113.671079,100.0,Fast Food Restaurant;Tea Restaurant,17:00,21:30,Henan Museum,"113.672097,34.788263",34.788263,113.672097,3.8,Must-Eat Top 10
Century Star Garden Restaurant,Zhengzhou,34.786256,113.671176,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.1,Private Room
Gourmet Restaurant (Zhengzhou Times International Plaza Building 70 Store),Zhengzhou,34.786608,113.670287,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,3.5,Birthday Package;Online Queue
Nongda Jiayuan Faculty Restaurant (Cultural Road No. 52 Courtyard Branch),Zhengzhou,34.785268,113.668041,100.0,Chinese Restaurant;Chinese Restaurant,06:00,22:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,3.9,Online Queue
Nongda Jiayuan Faculty Restaurant,Zhengzhou,34.784879,113.666814,100.0,Chinese Restaurant;Chinese Restaurant,08:00,22:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.0,Outdoor Seating;Birthday Package
Mao Zhangzhang Oil-Braised Skewers (Guomao 360 Branch),Zhengzhou,34.783597,113.675687,100.0,Food Service Related;Food Service Related,11:00,23:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.7,Outdoor Seating
Hongyan RED SALT Modern Indian-Pakistani Restaurant,Zhengzhou,34.793421,113.677088,69.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.5,Birthday Package;Online Queue
Wentong Ice Room (Guomao 360 Branch),Zhengzhou,34.784943,113.679565,39.0,Cold Beverage Shop;Cold Beverage Shop,10:30,22:00,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.7,Must-Eat Top 10;Birthday Package
Wanda Vista Hotel Pinzhen Chinese Restaurant,Zhengzhou,34.792621,113.678848,246.0,Food Service Related;Food Service Related,17:30,21:30,Henan Museum,"113.672097,34.788263",34.788263,113.672097,4.4,Waiting Area
