restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Shaoxing Flavor Shaoxing Cuisine·Intangible Cultural Heritage Restaurant (Lu Xun's Hometown Branch),Shaoxing,29.992004,120.584190,96.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.6,Must-Eat Top 10;Online Queue
Drunken Yue Banquet · Intangible Cultural Heritage Restaurant,Shaoxing,29.992161,120.583616,73.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.5,Outdoor Seating
Shaoxing Second Hospital Fukan Restaurant,Shaoxing,29.990527,120.585247,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,3.7,Must-Eat Top 10;Online Queue
Fanlou Yue Banquet,Shaoxing,29.992762,120.580983,66.0,Chinese Restaurant;Chinese Restaurant,10:00,02:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.5,Online Queue
Youjia Self-Service Restaurant (Jinxiu Garden Branch),Shaoxing,29.989041,120.586015,79.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,3.5,Waiting Area
Pizza Italian Restaurant (Shaoxing Renmin Road Branch),Shaoxing,29.996281,120.580525,49.0,Foreign Restaurant;Foreign Restaurant,10:00,22:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.5,Online Queue
Shaoxing Encounter Gourmet Restaurant,Shaoxing,29.997472,120.581278,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.3,Must-Eat Top 10;Private Room
Hong Kong Cantonese Dim Sum Hong Kong-Style Tea Restaurant,Shaoxing,29.988141,120.583983,100.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,3.5,Waiting Area
Baoxing Lou,Shaoxing,29.998368,120.581599,100.0,商务住宅;住宅区;住宅小区|商务住宅;楼宇;楼宇相关,11:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,3.6,Birthday Package
Private Fengwei Specialty Fly Restaurant (Manong Branch),Shaoxing,29.996615,120.589810,63.0,Chinese Restaurant;Chinese Restaurant,16:00,21:00,Lu Xun's Hometown,"120.584419,29.993263",29.993263,120.584419,4.6,Must-Eat Top 10
Huahui Restaurant,Shaoxing,30.004535,120.572806,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,3.6,Must-Eat Top 10;Online Queue
Fushan Yin·Four Seasons Restaurant,Shaoxing,30.002935,120.573083,100.0,Chinese Restaurant;Chinese Restaurant,17:00,20:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.3,Waiting Area;Birthday Package
Green Tea Restaurant (Shaoxing Fushan Branch),Shaoxing,30.002128,120.570821,58.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.7,Must-Eat Top 10;Waiting Area
Wing Lai Restaurant · Macau Tea Restaurant (Yuecheng Branch),Shaoxing,30.004566,120.575610,33.0,Food Service Related;Food Service Related,11:00,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,3.6,Must-Eat Top 10
Yi Jing Restaurant,Shaoxing,30.000307,120.569311,100.0,Food Service Related;Food Service Related,10:30,22:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.3,Must-Eat Top 10;Online Queue
Bo'an Building Hotel,Shaoxing,30.008774,120.573636,60.0,Chinese Restaurant;Zhejiang Cuisine,16:00,20:30,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.3,Private Room;Online Queue
Xiao Shaoxing Cuisine Restaurant,Shaoxing,29.999677,120.577461,43.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.4,Private Room
Hang Yue Modern Restaurant,Shaoxing,30.001418,120.566751,175.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.7,Must-Eat Top 10
Zhenyuan Wellness Restaurant,Shaoxing,29.999362,120.577485,19.0,Chinese Restaurant;Chinese Restaurant,10:00,19:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,3.8,Outdoor Seating
Sumxiang Vegetarian Buffet Restaurant (Fushan West Road Branch),Shaoxing,30.008822,120.569289,100.0,Chinese Restaurant;中式素菜馆,17:00,19:00,Shaoxing Hotel · Yueyuntai Teahouse,"120.572875,30.003757",30.003757,120.572875,4.7,Must-Eat Top 10;Online Queue
Lemon Restaurant,Shaoxing,30.044809,120.476777,67.0,Chinese Restaurant;Chinese Restaurant,09:00,20:30,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,4.1,Private Room;Waiting Area
Kaiyuan Yiju Lujia Inn (Keyan Branch),Shaoxing,30.044878,120.479149,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,3.9,Private Room;Birthday Package
KFC (Keyan Scenic Area Branch),Shaoxing,30.044534,120.479678,40.0,甜品店;甜品店|Cold Beverage Shop;Cold Beverage Shop,08:00,21:30,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,4.2,Must-Eat Top 10
Cachet Boutique Hotel - La Allure Western Restaurant,Shaoxing,30.031672,120.474253,63.0,Foreign Restaurant;Western Restaurant,11:00,21:00,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,3.9,Must-Eat Top 10
Lesheng Restaurant (Jianhu Tourism Resort Branch),Shaoxing,30.031325,120.473875,175.0,Chinese Restaurant;Chinese Restaurant,17:00,20:00,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,4.3,Outdoor Seating;Birthday Package
Baiyuecheng Xiaohe Restaurant,Shaoxing,30.033744,120.464757,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,1.7,Outdoor Seating;Private Room
Junlan Shaoxing Jianhu Grand Hotel Restaurant (Keyan Avenue Branch) (Under Renovation),Shaoxing,30.045127,120.483987,142.0,Chinese Restaurant;Chinese Restaurant,11:00,01:30,Keyan Scenic Area,"120.474709,30.046148",30.046148,120.474709,3.6,Private Room;Online Queue
Shangpin Yuefu · Fusion Restaurant (Yan'an Road Branch),Shaoxing,29.988445,120.591438,101.0,Food Service Related;Food Service Related,16:30,21:00,Shen Garden,"120.590035,29.990303",29.990303,120.590035,4.5,Private Room;Birthday Package
Musoli · Mon Soleil · Flavor Bistro,Shaoxing,29.987722,120.591134,116.0,Foreign Restaurant;Western Restaurant,17:00,21:00,Shen Garden,"120.590035,29.990303",29.990303,120.590035,4.6,Must-Eat Top 10;Private Room
Jishan Hotel Restaurant,Shaoxing,29.986551,120.583290,105.0,Chinese Restaurant;Chinese Restaurant,17:00,20:00,Shen Garden,"120.590035,29.990303",29.990303,120.590035,4.0,Outdoor Seating
Xianheng Grand Hotel Chinese Restaurant,Shaoxing,29.986539,120.582072,138.0,Chinese Restaurant;Chinese Restaurant,17:00,20:30,Shen Garden,"120.590035,29.990303",29.990303,120.590035,4.1,Must-Eat Top 10;Private Room
Xinjiang Aini Karl Restaurant,Shaoxing,29.993702,120.573031,47.0,Chinese Restaurant;Halal Restaurant,09:00,02:00,Shaoxing Museum,"120.572327,29.997923",29.997923,120.572327,4.4,Outdoor Seating;Online Queue
Dingjia Restaurant (Yuexiu Branch),Shaoxing,29.992768,120.573677,70.0,Chinese Restaurant;Chinese Restaurant,08:30,20:30,Shaoxing Museum,"120.572327,29.997923",29.997923,120.572327,4.0,Waiting Area;Online Queue
Pizza Marzano Italian Restaurant (Shaoxing Tiandi Branch),Shaoxing,30.000553,120.566812,100.0,Foreign Restaurant;Foreign Restaurant,10:00,21:00,Shaoxing Museum,"120.572327,29.997923",29.997923,120.572327,4.5,Outdoor Seating;Online Queue
Treasure Hunt · Shaoxing Cuisine Intangible Heritage Store (Zhuangyuan Branch),Shaoxing,30.000241,120.578458,100.0,Chinese Restaurant;Zhejiang Cuisine,16:30,20:30,Shaoxing Museum,"120.572327,29.997923",29.997923,120.572327,4.7,Outdoor Seating
Cheng Ji Small Restaurant,Shaoxing,30.003825,120.589825,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Bazhi Bridge,"120.591561,29.999705",29.999705,120.591561,4.0,Waiting Area;Online Queue
Mingming Restaurant,Shaoxing,30.000057,120.586471,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Bazhi Bridge,"120.591561,29.999705",29.999705,120.591561,3.9,Outdoor Seating;Waiting Area
Shaoxing Yuecheng District Ji Shi Light Food Restaurant,Shaoxing,30.004597,120.591022,100.0,Chinese Restaurant;Chinese Restaurant,10:00,19:30,Bazhi Bridge,"120.591561,29.999705",29.999705,120.591561,4.2,Must-Eat Top 10
Congee King Hong Kong Style Restaurant (Shimao Plaza Branch),Shaoxing,30.002992,120.596351,70.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Bazhi Bridge,"120.591561,29.999705",29.999705,120.591561,4.0,Private Room
Pizza Italian Restaurant (Shaoxing Shimao Branch),Shaoxing,30.003230,120.596348,84.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Bazhi Bridge,"120.591561,29.999705",29.999705,120.591561,4.7,Waiting Area
Er Sa Restaurant,Shaoxing,29.995664,120.597253,88.0,Chinese Restaurant;Chinese Restaurant,10:00,01:30,Bazhi Bridge,"120.591561,29.999705",29.999705,120.591561,4.3,Outdoor Seating;Private Room
Northern Sister Northeast Cuisine (Laodong Road Branch),Shaoxing,30.001858,120.584231,51.0,Chinese Restaurant;Chinese Restaurant,10:30,03:00,Bazhi Bridge,"120.591561,29.999705",29.999705,120.591561,4.7,Must-Eat Top 10
Lanting Ji · Shaoxing Cuisine (Shusheng Gu Li Branch),Shaoxing,30.005162,120.586245,90.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Bazhi Bridge,"120.591561,29.999705",29.999705,120.591561,4.7,Outdoor Seating;Private Room
