restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Zhang Manager Goose Burger,Zhengzhou,34.870717,113.670712,50.0,Fast Food Restaurant;Fast Food Restaurant,09:30,23:00,Yellow River Museum,"113.677764,34.871840",34.871840,113.677764,4.4,Must-Eat Top 10;Private Room
Datang Restaurant Shrimp Dumpling Specialty Store (Yingbin Road Branch),Zhengzhou,34.871556,113.665047,90.0,Chinese Restaurant;Local Specialty Restaurant,17:00,21:30,Yellow River Museum,"113.677764,34.871840",34.871840,113.677764,4.5,Birthday Package
Radisson Blu Hotel Zhengzhou - Pin Buffet Restaurant,Zhengzhou,34.859568,113.678526,208.0,Food Service Related;Food Service Related,11:00,22:00,Yellow River Museum,"113.677764,34.871840",34.871840,113.677764,4.1,Outdoor Seating;Waiting Area
Zhengzhou Normal University East Campus Jingxinyuan Restaurant,Zhengzhou,34.863435,113.659282,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Yellow River Museum,"113.677764,34.871840",34.871840,113.677764,4.2,Waiting Area
Xinyang Fusion Restaurant,Zhengzhou,34.889033,113.574616,32.0,Chinese Restaurant;Chinese Restaurant,11:00,22:00,Huiji Bridge Ruins Park,"113.585469,34.892354",34.892354,113.585469,3.8,Outdoor Seating;Waiting Area
Convenience Restaurant,Zhengzhou,34.886025,113.569690,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Huiji Bridge Ruins Park,"113.585469,34.892354",34.892354,113.585469,2.2,Outdoor Seating
KFC Drive-Thru Restaurant (Jiangshan Road DT Branch),Zhengzhou,34.880231,113.572945,100.0,Food Service Related;Food Service Related,11:00,21:00,Huiji Bridge Ruins Park,"113.585469,34.892354",34.892354,113.585469,3.7,Outdoor Seating;Birthday Package
Henan University Affiliated Zhengzhou First People's Hospital · Nutrition Restaurant,Zhengzhou,34.750370,113.685219,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,3.7,Must-Eat Top 10;Birthday Package
Henan Provincial Academy of Traditional Chinese Medicine Affiliated Hospital Restaurant,Zhengzhou,34.755083,113.685722,100.0,Chinese Restaurant;Chinese Restaurant,17:00,19:30,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,3.8,Waiting Area;Birthday Package
Old Wu's Meow Cafe & Cat Restaurant (New World Department Store Branch),Zhengzhou,34.752925,113.682675,28.0,Food Service Related;Food Service Related,09:30,21:30,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.3,Private Room;Birthday Package
Mama Restaurant (Chengdong Road Branch),Zhengzhou,34.748675,113.691225,15.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.4,Private Room;Online Queue
Minyu Chinese Restaurant (Jinduo Yinduo Jewelry Store),Zhengzhou,34.748684,113.681630,90.0,Chinese Restaurant;Fujian Cuisine,10:00,22:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.0,Private Room;Waiting Area
Zhen Yuchuan Banquet Center,Zhengzhou,34.747760,113.691761,100.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.7,Must-Eat Top 10;Birthday Package
Erguang Restaurant,Zhengzhou,34.757454,113.691651,66.0,Chinese Restaurant;Halal Restaurant,17:30,22:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.4,Waiting Area
Song Laosan Su Meat and Lamb Soup Old Shop,Zhengzhou,34.751635,113.677244,100.0,Chinese Restaurant;Halal Restaurant,17:00,21:30,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.4,Online Queue
Jing Xin Yuan Restaurant,Zhengzhou,34.757702,113.678788,69.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.0,Must-Eat Top 10
Fangzhongshan Spicy Soup (Flagship Store),Zhengzhou,34.760065,113.682462,15.0,Chinese Restaurant;Halal Restaurant,05:00,13:30,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.5,Must-Eat Top 10
