city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Suzhou,Orange Hotel Kunshan Development Zone Qianjin East Road,"986 East Qianjin Road, Development Zone",31.384270,121.003365,2025,3,355,4.5,Orange Hotel
Suzhou,Taicang Maritim Garden Hotel,11 North Renmin Road (near Zheng He Road),31.454323,121.100810,2009,5,318,4.6,
Suzhou,Suzhou Diya Meizhi Hotel (Xiangcheng Vitality Island Metro Station Branch),"Building 4, T3 Floor, Huicui Commercial Plaza, Rongtai Street, Xiangcheng District, Suzhou",31.371696,120.604819,2020,3,300,4.5,
Suzhou,Courtyard by Marriott Suzhou Hejing,"264 Jinfeng Road, Wuzhong District",31.275670,120.527328,2018,4,515,4.6,Marriott
Suzhou,Suzhou Shuiyuntian Hotel,"899 Sunwu Road, Xukou Town",31.230760,120.473290,2023,3,306,4.8,
Suzhou,Zhangjiagang Huafang New City Hotel,"18 Nanjing Road, Tangqiao Town",31.817596,120.641717,2020,4,301,4.5,
Suzhou,Hilton Suzhou Wuzhong,"Building 4, 99 Youxiang Road, Wuzhong District, Suzhou, Jiangsu Province",31.185416,120.585003,2022,5,559,4.7,Hilton
Suzhou,Ji Hotel Kunshan Development Zone Qianjin East Road,"Building 8, Dijingtiancheng Plaza, 898 East Qianjin Road, Kunshan",31.384354,121.005351,2015,3,326,4.7,Ji Hotel
Suzhou,Orange Hotel Suzhou Industrial Park Olympic Sports Center,"468 Fangzhou Road, Industrial Park",31.315077,120.755359,2023,3,980,4.8,Orange Hotel
Suzhou,Hilton Suzhou Yanshan Lake,"1688 Huanhu Road, Guoxiang Subdistrict, Wuzhong District, Suzhou, Jiangsu Province, China",31.245259,120.698247,2022,5,935,4.7,Hilton
Suzhou,Atour Hotel Suzhou Taihu Scenic Area Wangting Commercial Plaza,"1 Hexi Road, Wangting Town",31.416519,120.453376,2020,4,308,4.5,Atour Hotel
Suzhou,Hilton Garden Inn Suzhou Kunshan,"1398 Lucheng Road, Kunshan, Suzhou, Jiangsu Province",31.403129,120.928842,2025,4,466,4.8,Hilton
Suzhou,Ji Hotel Suzhou Guanqian Street Ganjiang West Road,"236 West Ganjiang Road, Gusu District, Suzhou, Jiangsu Province",31.305700,120.615000,2017,3,309,4.9,Ji Hotel
Suzhou,Suzhou Jingpu Hotel (Wujiang Fenhu Development Zone Branch),"1077 Luxin Avenue, Fenhu High-tech Zone",31.036820,120.846352,2015,4,151,3.9,
Suzhou,Jinjiang Inn (Taicang Luduo Neighborhood Center Branch),"S01A, S06 Shops, Ludu Neighborhood Center, 17 Jinwan Road, Ludu Subdistrict",31.469861,121.183540,2024,2,193,4.2,Jinjiang Inn
Suzhou,Suzhou Suyuan Hotel,130 North Dongwu Road,31.273664,120.627785,2017,5,525,5.0,
Suzhou,Hanting Hotel (Suzhou Industrial Park Olympic Sports Center Branch),"103, Building 41, Phase II of Phoenix New World Commercial Complex, 9 Nanxieyu Street, Industrial Park",31.304300,120.766000,2025,2,373,4.8,Hanting Hotel
Suzhou,Zhangjiagang Meilun Boutique Hotel,"City West Shopping Park, Yangshe Town (intersection of Shazhou West Road and Baiqiao Road) (Yangshe Town, near Shazhou West Road)",31.869627,120.513160,2019,4,264,4.9,
Suzhou,Jinjiang Inn (Suzhou Shilu Shantang Street Branch),"733 Changxu Road, Gusu District, Suzhou",31.311639,120.603258,2024,2,197,4.5,Jinjiang Inn
Suzhou,Suzhou Zhonghui Pullman Hotel,"188 Jiayuan Road, Xiangcheng District, Suzhou, Jiangsu Province",31.373102,120.638261,2019,5,538,4.6,
