city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Zhengzhou,Yellow River Museum,B01730K030,A professional museum showcasing the history and culture of Yellow River management.,Historical and Cultural,,34.871840,113.677764,4.6,09:00,17:00,Monday,1.0,2.5,0.0
Zhengzhou,Huiji Bridge Ruins Park,B0FFKZXJGC,"A historical bridge ruins park with a tranquil environment, ideal for leisure.",Historical and Cultural,,34.892354,113.585469,4.4,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Erqi Memorial Hall,B0FFID6Y3G,"A landmark building in Zhengzhou commemorating the historical site of the Beijing-Hankou Railway workers' strike, particularly spectacular at night.",Historical and Cultural,,34.752186,113.666494,3.8,09:00,17:00,Monday,0.5,2.0,0.0
Zhengzhou,Zijing Mountain Park,B01730IQMH,"A comprehensive park in the center of Zhengzhou with beautiful greenery, a popular leisure destination for residents.",Natural Scenery,,34.761890,113.687708,4.8,00:00,23:00,,1.0,2.5,0.0
Zhengzhou,Zhengzhou Confucian Temple,B01730ISHP,"An ancient architectural complex from the Ming and Qing dynasties, now the Confucian Temple branch of Zhengzhou Museum, showcasing ancient educational culture.",Historical and Cultural,,34.748659,113.688345,4.6,09:00,17:00,Monday,1.0,2.5,0.0
Zhengzhou,Zhengzhou Museum New Hall,B0FFKCGLHK,A modern comprehensive museum featuring cultural exhibitions themed around Zhengzhou's local history and culture.,Historical and Cultural,,34.739600,113.546720,4.7,09:00,17:00,Monday,1.0,2.5,0.0
Zhengzhou,Yellow River Scenic Area,,A Yellow River culture-themed park with the iconic giant statues of the Yan and Huang Emperors.,Historical and Cultural,,34.920000,113.630000,4.5,Open 24 Hours,Open 24 Hours,,2.5,4.0,48.0
Zhengzhou,Beilong Lake Wetland Park,,"An ecological wetland park in Zhengdong New District with beautiful scenery, perfect for leisurely walks and sightseeing.",Natural Scenery,,34.812300,113.789100,4.4,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Zhengzhou,Zhengdong New District CBD,B0FFFYIE8I,"Zhengzhou's modern business center district, offering views of urban architecture and a spectacular night light show.",City Landmark,,34.769100,113.753400,4.3,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Zhengzhou Shangdu National Archaeological Site Park,B0FFGAJ6C3,"The ruins of the Shang Dynasty capital, a historical landmark in the city center showcasing the civilization of over 3,500 years ago.",Historical and Cultural,,34.753775,113.690498,4.5,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Zhengzhou,Zhengzhou Yellow River Cultural Park,B01730839D,"A large cultural theme park on the southern bank of the Yellow River, offering elevated views of the river and an immersive Yellow River cultural experience.",Historical and Cultural,,34.953667,113.512589,4.5,06:30,21:00,,1.5,3.0,45.0
Zhengzhou,Henan Museum,B01730HZRE,"One of China's first national first-class museums, a collection of Central Plains cultural treasures with abundant exhibits.",Historical and Cultural,,34.788263,113.672097,4.9,09:00,17:00,Monday,2.0,3.5,0.0
Zhengzhou,Ruyi Lake Scenic Area,B01730J4AI,"The core scenic lake of the CBD in Zhengdong New District, renowned for its night light show.",City Landmark,,34.772895,113.724204,4.8,14:00,22:00,,1.0,2.5,0.0
Zhengzhou,Yellow River Huayuankou Tourist Area,B017305563,"A significant historical site of the Yellow River, the location of the 1938 Huayuankou breach event, blending historical culture with natural landscapes.",Historical and Cultural,,34.903629,113.676636,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Zhengzhou,City God Temple,B01730ISGR,A historic Taoist temple in Zhengzhou with traditional architectural style and a thriving incense-burning tradition.,Historical and Cultural,,34.752061,113.686977,4.7,09:00,17:00,,0.5,2.0,0.0
Zhengzhou,Sanhuangzhai,B0FFFCLJNL,"A highlight scenic area of Shaoshi Mountain in Songshan, known for its steep peaks and cliffside walkways.",Natural Scenery,,34.473496,112.952063,4.7,08:00,17:00,,2.5,4.0,0.0
Zhengzhou,Erqi Square,B01730IES4,"A landmark square in the center of Zhengzhou, featuring the Erqi Memorial Tower, an iconic building of the city.",City Landmark,,34.751860,113.666451,4.9,09:00,17:00,,1.0,2.5,0.0
Zhengzhou,David Plaza Shopping Center,B0IB2CT0E0,"A well-known comprehensive shopping center in Zhengzhou, offering a wide range of brands and integrated shopping and dining experiences.",Leisure Experience,,34.758202,113.666031,4.8,10:00,22:00,,1.5,3.0,0.0
