city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Zhengzhou,Crowne Plaza Hotel Zhengzhou High-Tech Zone,26 Mudan Road,34.827628,113.563243,2022,5,556,4.8,
Zhengzhou,All Seasons Hotel Zhengzhou Convention and Exhibition Center Future Road,"No. 60 Weilai Road, Jinshui District, Zhengzhou City, Henan Province",34.772300,113.707000,2020,3,328,4.6,Ji Hotel
Zhengzhou,Hilton Hampton Hotel Zhengzhou Jinshui,"No. 27 Nongye Road (at the intersection of Nongye Road and Information College Road, west of Henan Provincial Department of Agriculture), adjacent to Henan Museum",34.787778,113.657658,2018,4,290,4.3,Hilton
Zhengzhou,Jinjiang Inn Hotel (Phoenix Tea City Phoenix Terrace South Metro Station Store),"Northeast corner of the intersection of Shihua Road and Weilai Road, Guancheng Hui District, Zhengzhou, 5 meters away",34.733212,113.704863,2024,3,157,4.5,Jinjiang Inn
Zhengzhou,Hilton Garden Hotel Zhengzhou Airport,"No. 29, Xiaodian Road, Aviation Port, Zhengzhou City, Henan Province, Unit 2",34.489252,113.924137,2025,4,385,4.5,Hilton
Zhengzhou,Home Inn - Zhengzhou Railway Station Erqi Square Metro Station Store,"No. 52 Yuanling Street, Erqi District, Zhengzhou, Henan (opposite the south gate of Wanbo Mall, under Yuanling Shopping Center)",34.748404,113.664174,2022,2,221,4.6,Home Inn
Zhengzhou,Holiday Inn Zhengzhou High-Tech Zone,"No. 186 Heyang Road, High-tech Zone (adjacent to the Cybersecurity Science and Technology Museum)",34.819372,113.484180,2021,5,533,4.8,
Zhengzhou,Xinmi Huangdigong Imperial Hot Spring Resort Hotel,"Yinji International Tourism Resort, Liuzhai Town, Xinmi City (5 kilometers from the Xuanyuanqiu exit of Zhengyao Expressway)",34.481991,113.550337,2019,4,616,4.7,
Zhengzhou,Orange Hotel Zhengzhou Provincial Government MixC,"Southwest corner of the intersection of Zhengguang North Street and Dehou Street, Zhengdong New District, Coal Construction Building, Block B, East Unit, 1st floor (partial), 3rd to 14th floors",34.771074,113.755528,2024,3,330,4.9,Orange Hotel
Zhengzhou,Atour Hotel Zhengzhou Beilonghu Financial Center Financial Island,"Southwest corner of the intersection of Longxiang First Street and East Second Street of Ruyi River, Zhengdong New District, Zhengzhou (Haomulin Ruyi Fang), Building 7, 1st floor, Units 147-149, 3rd, 4th, and 5th floors (entire floors)",34.801804,113.740044,2024,4,402,4.8,Atour Hotel
Zhengzhou,Guanghua Grand Hotel Zhengzhou,"No. 68 Ruida Road, High-tech Industrial Development Zone",34.798408,113.567656,2021,4,296,4.6,
Zhengzhou,Atour Hotel Zhengzhou High-Speed Rail East Station,"Twin Towers, North Tower Podium, at the intersection of Dongfeng South Road and Chuangye Road, Guancheng District, Zhengzhou",34.760173,113.767623,2020,4,468,4.7,Atour Hotel
Zhengzhou,Home Inn Selected Zhengzhou East Station,"Intersection of Xinyi Road and East Station South Street, Zhengdong New District, Zhengzhou, Henan",34.757727,113.773536,2018,3,278,4.6,Home Inn
Zhengzhou,Jinjiang Inn Zhengzhou Railway Station Erqi Square Metro Station Hotel,No. 77 Erma Road,34.749441,113.659562,2015,2,149,4.5,Jinjiang Inn
Zhengzhou,Emma King Hotel Zhengzhou,"No. 167 Ninth Avenue, Economic and Technological Development Zone",34.707160,113.765391,2023,3,211,4.4,
Zhengzhou,Jinjiang Inn (Zhengzhou High-Speed Rail East Station Zhengdong MixC Store),No. 106 Nongye South Road (50 meters south of the intersection of Jinshui East Road and Nongye South Road),34.762718,113.755074,2015,3,245,4.8,Jinjiang Inn
Zhengzhou,Jianguo Hotel Zhengzhou,"No. 86 Airport Road, East Section of Jinshui Avenue, Zhengzhou City, Henan Province (350 meters west of Jinshui Overpass, north side of the road)",34.763266,113.715505,2011,5,408,4.8,
