restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Huang Family Garden Restaurant,Xiamen,24.440881,118.069643,101.0,Food Service Related;Food Service Related,16:30,20:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,4.2,Outdoor Seating
Six Joy Garden Chinese Restaurant (Gulangyu Branch),Xiamen,24.440870,118.066559,64.0,Chinese Restaurant;Chinese Restaurant|Cold Beverage Shop;Cold Beverage Shop,11:00,21:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,4.3,Must-Eat Top 10;Birthday Package
Cat Island Owner Fun Restaurant,Xiamen,24.442736,118.068569,59.0,Chinese Restaurant;Chinese Restaurant,07:00,23:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,4.8,Private Room;Birthday Package
Old Xiamen Seafood Restaurant (Gulangyu Branch),Xiamen,24.442886,118.070977,100.0,Chinese Restaurant;Seafood Restaurant,09:00,21:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,4.3,Online Queue
Gu Cuo Garden Restaurant,Xiamen,24.443323,118.069694,100.0,Chinese Restaurant;Seafood Restaurant,11:00,21:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,3.8,Outdoor Seating;Waiting Area
Music Seafood Restaurant,Xiamen,24.443658,118.069567,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,3.6,Must-Eat Top 10;Private Room
Miss Zhao’s Shop (Gulangyu Concert Hall Branch),Xiamen,24.443387,118.071405,100.0,糕饼店;糕饼店,09:30,21:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,4.4,Must-Eat Top 10;Private Room
Mr. Sea Monster Western Restaurant (Gulangyu Food Landmark),Xiamen,24.442379,118.072770,78.0,Cafe;Cafe,10:30,21:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,4.4,Private Room
Fulin Spring Restaurant,Xiamen,24.443529,118.071283,89.0,Chinese Restaurant;Chinese Restaurant,09:00,22:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,3.5,Outdoor Seating;Waiting Area
Shen Family Minnan Rice Noodles,Xiamen,24.443839,118.071394,16.0,Chinese Restaurant;Chinese Restaurant,07:30,22:00,Shuzhuang Garden,"118.068954,24.439553",24.439553,118.068954,4.7,Outdoor Seating;Online Queue
Yu Yiqian Seaview Restaurant,Xiamen,24.425358,118.124858,78.0,Food Service Related;Food Service Related,11:00,01:00,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.3,Private Room
Lin Family Minnan Cuisine (Huandao Road Branch),Xiamen,24.424218,118.124715,100.0,Chinese Restaurant;Fujian Cuisine,11:00,21:00,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.6,Must-Eat Top 10;Private Room
WANNA Sunset Canyon Seaview Bar & Restaurant,Xiamen,24.424150,118.124644,131.0,Foreign Restaurant;Western Restaurant,12:00,02:00,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.7,Outdoor Seating
Huanxi Mango Sticky Rice (Zengcuoan Branch),Xiamen,24.426987,118.125449,42.0,Food Service Related;Food Service Related,09:00,22:00,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.6,Private Room
Jiali Seafood Restaurant (Huandao Road Branch),Xiamen,24.423277,118.124971,100.0,Chinese Restaurant;Seafood Restaurant,17:30,21:30,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.6,Private Room
Ali Yuan Restaurant (Zeng Cuo An Branch),Xiamen,24.426628,118.123478,78.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.4,Must-Eat Top 10
Zhu Ming Affordable Seafood Ancient Tree Sea View Restaurant (Zeng Cuo An Branch),Xiamen,24.426359,118.123234,65.0,Chinese Restaurant;Seafood Restaurant,11:00,02:30,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.2,Online Queue
Zhu Ming Seafood Affordable Fresh Seaview Restaurant (Zeng Cuo An Branch),Xiamen,24.426436,118.123210,85.0,Chinese Restaurant;Seafood Restaurant,09:00,03:00,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.4,Online Queue
Old Min Taste Ginger Duck & Pan-Fried Crab Fujian Cuisine Restaurant (Zeng Cuo An Landmark Branch),Xiamen,24.427532,118.124499,54.0,Chinese Restaurant;Chinese Restaurant,10:00,24:00,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.2,Waiting Area;Birthday Package
Grand Gallery Art Center·Fusion Cuisine Without Borders (360-Degree Full Sea View Restaurant on Huandao Road),Xiamen,24.423458,118.127330,220.0,Foreign Restaurant;French Restaurant,11:30,21:30,Hulishan Fortress,"118.125370,24.425286",24.425286,118.125370,4.1,Private Room;Waiting Area
Sanbao Fresh Restaurant,Xiamen,24.444598,118.072426,100.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Haoyue Garden,"118.075936,24.441099",24.441099,118.075936,4.1,Must-Eat Top 10
Zhang Sanfeng Milk Tea Shop (Gulangyu Sanyou Branch),Xiamen,24.444866,118.072289,20.0,Cold Beverage Shop;Cold Beverage Shop,09:00,22:30,Haoyue Garden,"118.075936,24.441099",24.441099,118.075936,4.5,Birthday Package
Ocean Seafood Restaurant · Fengwei Xiamen Cuisine (Gulangyu Main Branch),Xiamen,24.443972,118.071379,28.0,Chinese Restaurant;Seafood Restaurant,10:30,21:30,Haoyue Garden,"118.075936,24.441099",24.441099,118.075936,4.4,Birthday Package
