restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Zhang's Goose Castle,Zhengzhou,34.870717,113.670712,50.0,Fast Food Restaurant;Fast Food Restaurant,09:30,23:00,Yellow River Museum,"113.677764,34.871840",34.871840,113.677764,4.4,Outdoor Seating;Waiting Area
Datang Restaurant Shrimp Dumpling Specialty Store (Yingbin Road Branch),Zhengzhou,34.871556,113.665047,90.0,Chinese Restaurant;Local Specialty Restaurant,17:00,21:30,Yellow River Museum,"113.677764,34.871840",34.871840,113.677764,4.5,Birthday Package
Radisson Blu Hotel Zhengzhou - Pin Buffet Restaurant,Zhengzhou,34.859568,113.678526,208.0,Food Service Related;Food Service Related,11:00,22:00,Yellow River Museum,"113.677764,34.871840",34.871840,113.677764,4.1,Must-Eat Top 10;Outdoor Seating
Zhengzhou Normal University East Campus Jingxinyuan Restaurant,Zhengzhou,34.863435,113.659282,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Yellow River Museum,"113.677764,34.871840",34.871840,113.677764,4.2,Waiting Area;Birthday Package
Xinyang Fusion Restaurant,Zhengzhou,34.889033,113.574616,32.0,Chinese Restaurant;Chinese Restaurant,11:00,22:00,Huiji Bridge Ruins Park,"113.585469,34.892354",34.892354,113.585469,3.8,Online Queue
Convenience Restaurant,Zhengzhou,34.886025,113.569690,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Huiji Bridge Ruins Park,"113.585469,34.892354",34.892354,113.585469,2.2,Waiting Area
KFC Drive-Thru Restaurant (Jiangshan Road DT Branch),Zhengzhou,34.880231,113.572945,100.0,Food Service Related;Food Service Related,11:00,21:00,Huiji Bridge Ruins Park,"113.585469,34.892354",34.892354,113.585469,3.7,Must-Eat Top 10;Outdoor Seating
Henan University Affiliated Zhengzhou First People's Hospital · Nutrition Restaurant,Zhengzhou,34.750370,113.685219,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,3.7,Outdoor Seating
Henan Provincial Traditional Chinese Medicine Research Institute Affiliated Hospital Restaurant,Zhengzhou,34.755083,113.685722,100.0,Chinese Restaurant;Chinese Restaurant,17:00,19:30,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,3.8,Waiting Area;Birthday Package
Old Wu's Meow Cafe & Restaurant (New World Department Store Branch),Zhengzhou,34.752925,113.682675,28.0,Food Service Related;Food Service Related,09:30,21:30,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.3,Must-Eat Top 10
Mama Restaurant (Chengdong Road Branch),Zhengzhou,34.748675,113.691225,15.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.4,Must-Eat Top 10;Online Queue
Minyu Chinese Restaurant (Jinduoyinduo Jewelry Store),Zhengzhou,34.748684,113.681630,90.0,Chinese Restaurant;Fujian Cuisine,10:00,22:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.0,Outdoor Seating;Birthday Package
Zhen Yuchuan Banquet Center,Zhengzhou,34.747760,113.691761,100.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.7,Must-Eat Top 10
Erguang Restaurant,Zhengzhou,34.757454,113.691651,66.0,Chinese Restaurant;Halal Restaurant,17:30,22:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.4,Private Room;Waiting Area
Song Laosan Su Meat and Lamb Soup Old Shop,Zhengzhou,34.751635,113.677244,100.0,Chinese Restaurant;Halal Restaurant,17:00,21:30,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.4,Waiting Area
Jingxin Yuan Restaurant,Zhengzhou,34.757702,113.678788,69.0,Chinese Restaurant;Chinese Restaurant,10:00,22:00,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.0,Must-Eat Top 10;Private Room
Fangzhongshan Spicy Soup (Flagship Store),Zhengzhou,34.760065,113.682462,15.0,Chinese Restaurant;Halal Restaurant,05:00,13:30,Chenghuang Temple,"113.686977,34.752061",34.752061,113.686977,4.5,Waiting Area
Third Hospital Nutrition Restaurant,Zhengzhou,34.767625,113.751240,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,3.8,Must-Eat Top 10
Supreme Qiangzai (Zhengguang North Street Branch),Zhengzhou,34.771566,113.754982,80.0,Chinese Restaurant;Cantonese Cuisine,17:00,22:00,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,4.6,Waiting Area
Yulongxuan Tea Restaurant (Yuhang Center Branch),Zhengzhou,34.771871,113.755230,100.0,Chinese Restaurant;Chinese Restaurant,09:00,22:30,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,3.6,Must-Eat Top 10
Hairong Hotel Western Restaurant,Zhengzhou,34.768486,113.749551,60.0,Foreign Restaurant;Western Restaurant,06:30,22:00,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,3.8,Outdoor Seating
Guangyi Xinyang Maojian Tea Restaurant (Yuhang Branch),Zhengzhou,34.771881,113.755782,100.0,Specialty Store;Exclusive Store,11:00,21:00,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,3.7,Must-Eat Top 10;Outdoor Seating
Xinshi Lin Holiday Inn - Elemental Restaurant,Zhengzhou,34.771175,113.757935,73.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,4.2,Private Room
Sheraton Grand Zhengzhou Hotel - Feast Signature Restaurant,Zhengzhou,34.764000,113.754711,260.0,Foreign Restaurant;Western Restaurant,17:30,21:30,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,4.3,Birthday Package
Sheng · Star Court Steak Restaurant,Zhengzhou,34.763882,113.754664,100.0,Foreign Restaurant;Western Restaurant,17:30,21:00,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,3.8,Waiting Area
Tianmingfang Five-Flavored Medicinal Cuisine Restaurant,Zhengzhou,34.772309,113.759111,279.0,Chinese Restaurant;Chinese Restaurant,17:30,21:00,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,4.3,Outdoor Seating;Online Queue
Song Style Elegant Banquet · Song Culture Restaurant (Shangzuo Center Branch),Zhengzhou,34.763443,113.756145,212.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Zhengdong New District CBD,"113.753400,34.769100",34.769100,113.753400,4.6,Must-Eat Top 10
Cai Feng Lou Chinese Restaurant (Zhengzhou Dennis Plaza InterContinental Hotel),Zhengzhou,34.757771,113.665954,227.0,Food Service Related;Food Service Related,17:30,21:30,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.2,Must-Eat Top 10
Yixu Sukiyaki (Dennis David Plaza Branch),Zhengzhou,34.757768,113.665886,159.0,Foreign Restaurant;Japanese Cuisine,11:00,22:00,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.6,Must-Eat Top 10;Birthday Package
The Boots Mud Boots Get Holiday (David City Branch),Zhengzhou,34.758578,113.666557,117.0,Foreign Restaurant;Western Restaurant,11:00,22:00,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.8,Birthday Package;Online Queue
Wang Steak (Zhengzhou David Plaza Branch),Zhengzhou,34.757501,113.666208,258.0,Foreign Restaurant;牛扒店(扒房),17:00,21:00,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.4,Waiting Area;Online Queue
Xiang Ding Sheng Premium Restaurant (David City Branch),Zhengzhou,34.757365,113.665761,61.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.6,Must-Eat Top 10;Birthday Package
Grandma's Kitchen (Dennis David City Branch),Zhengzhou,34.757262,113.666027,136.0,Chinese Restaurant;Chinese Restaurant,11:00,21:30,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.5,Outdoor Seating;Birthday Package
De Fu Indian Restaurant (David Plaza Branch),Zhengzhou,34.756973,113.665911,83.0,Food Service Related;Food Service Related,10:30,21:30,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.6,Waiting Area;Online Queue
Manyu (Dennis David Plaza Branch),Zhengzhou,34.756848,113.666241,90.0,服装鞋帽皮具店;服装鞋帽皮具店,11:00,21:00,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.7,Outdoor Seating
Route 5 Restaurant Stone-Grilled Steak (David City Branch),Zhengzhou,34.756777,113.666316,128.0,Fast Food Restaurant;Fast Food Restaurant,11:00,22:00,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,4.7,Private Room
Zhengzhou Zhengbai Restaurant (Zhengzhou Department Store Branch),Zhengzhou,34.756286,113.668080,100.0,Chinese Restaurant;Chinese Restaurant,09:30,21:00,David City Shopping Center,"113.666031,34.758202",34.758202,113.666031,3.9,Outdoor Seating;Online Queue
Zhengzhou Sofitel International Hotel · Dome Western Restaurant,Zhengzhou,34.761863,113.692708,237.0,Foreign Restaurant;Western Restaurant,11:00,21:30,Zhengzhou Shangdu National Archaeological Site Park,"113.690498,34.753775",34.753775,113.690498,4.2,Birthday Package;Online Queue
Hongyuan Restaurant,Zhengzhou,34.761674,113.693653,100.0,Chinese Restaurant;Cantonese Cuisine,17:30,21:30,Zhengzhou Shangdu National Archaeological Site Park,"113.690498,34.753775",34.753775,113.690498,3.9,Must-Eat Top 10;Private Room
Sofitel International Hotel (Yueweixian Chinese Restaurant),Zhengzhou,34.761932,113.692486,204.0,Chinese Restaurant;Chinese Restaurant,17:30,22:00,Zhengzhou Shangdu National Archaeological Site Park,"113.690498,34.753775",34.753775,113.690498,4.1,Online Queue
Yutong Retired Staff Restaurant (Yutong Garden Zhengbian Road No. 42 Courtyard Branch),Zhengzhou,34.747100,113.697080,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Shangdu National Archaeological Site Park,"113.690498,34.753775",34.753775,113.690498,3.6,Outdoor Seating;Online Queue
Ginkgo Tree Seafood Restaurant (Jinshui Road Branch),Zhengzhou,34.763326,113.684358,100.0,Chinese Restaurant;Seafood Restaurant,17:00,22:00,Zijing Mountain Park,"113.687708,34.761890",34.761890,113.687708,4.6,Birthday Package
Government Restaurant Fast Food Section,Zhengzhou,34.764882,113.689757,100.0,Fast Food Restaurant;Fast Food Restaurant,11:00,21:00,Zijing Mountain Park,"113.687708,34.761890",34.761890,113.687708,3.8,Birthday Package
Tanghou Keyixing Tea Banquet,Zhengzhou,34.764738,113.684978,93.0,Tea House;Tea House|购物相关场所;购物相关场所,09:30,23:00,Zijing Mountain Park,"113.687708,34.761890",34.761890,113.687708,4.3,Outdoor Seating
Zhengzhou Zhongzhou Holiday Inn Express Hotel Restaurant,Zhengzhou,34.762887,113.692533,100.0,Cafe;Cafe,11:00,21:00,Zijing Mountain Park,"113.687708,34.761890",34.761890,113.687708,4.1,Outdoor Seating
Xingcan Restaurant,Zhengzhou,34.764980,113.691112,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zijing Mountain Park,"113.687708,34.761890",34.761890,113.687708,2.6,Must-Eat Top 10;Outdoor Seating
Zijing Mountain Hotel - Restaurant,Zhengzhou,34.764942,113.691889,100.0,Chinese Restaurant;Chinese Restaurant,07:00,20:00,Zijing Mountain Park,"113.687708,34.761890",34.761890,113.687708,4.0,Online Queue
Mama's Restaurant,Zhengzhou,34.745025,113.680175,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,3.6,Birthday Package
Royal Dining Hall · Medicinal Cuisine Restaurant (Yuxi Building Branch),Zhengzhou,34.747991,113.699877,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Confucian Temple,"113.688345,34.748659",34.748659,113.688345,3.4,Must-Eat Top 10;Outdoor Seating
Haiyu Gourmet Seafood Restaurant,Zhengzhou,34.769787,113.726419,39.0,Chinese Restaurant;Seafood Restaurant,17:00,23:00,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,3.8,Private Room;Birthday Package
Zhengzhou Greenland JW Marriott Hotel (Marriott Chinese Restaurant),Zhengzhou,34.770905,113.727350,300.0,Chinese Restaurant;Chinese Restaurant,17:30,22:30,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,4.5,Must-Eat Top 10;Online Queue
Qianxi Cloud Restaurant (Qianxi Plaza Branch),Zhengzhou,34.771075,113.727225,165.0,Chinese Restaurant;Chinese Restaurant,09:00,01:00,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,4.5,Outdoor Seating;Online Queue
Zhengzhou Big Corn G PLUS Sky View Restaurant,Zhengzhou,34.770914,113.727493,228.0,Chinese Restaurant;General Restaurant,16:00,05:00,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,4.2,Outdoor Seating
Zhengzhou Greenland JW Marriott Hotel · Urban Bistro Buffet Restaurant,Zhengzhou,34.771054,113.727309,280.0,Foreign Restaurant;Western Restaurant,17:30,21:30,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,4.3,Private Room;Online Queue
Zui Ba Xian Grilled Fish (Qianxi Plaza Branch),Zhengzhou,34.770902,113.727580,62.0,Food Service Related;Food Service Related,10:00,24:00,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,4.2,Outdoor Seating;Online Queue
Yu Jian Tea Restaurant (New Australia Building Branch),Zhengzhou,34.767928,113.723581,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,4.1,Outdoor Seating;Online Queue
Xinhuose (Freshly Cooked Restaurant),Zhengzhou,34.767451,113.723530,100.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,3.9,Outdoor Seating;Private Room
Jinyue Tea Restaurant (Henan Media Building Branch),Zhengzhou,34.767405,113.722783,76.0,Chinese Restaurant;Seafood Restaurant,17:00,02:00,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,4.2,Birthday Package;Online Queue
Two Birds One Stone · Yishi Erniao (Muse Branch),Zhengzhou,34.767030,113.730428,95.0,Food Service Related;Food Service Related,10:00,21:00,Qianxi Square (Big Corn),"113.726322,34.769955",34.769955,113.726322,4.6,Must-Eat Top 10;Online Queue
Lounge Restaurant,Zhengzhou,34.754747,113.783314,100.0,Chinese Restaurant;General Restaurant,10:00,22:00,Zhengzhou East Station,"113.779558,34.759081",34.759081,113.779558,3.7,Outdoor Seating;Birthday Package
Zhengzhou Heson Yiste Hotel · Xindi Restaurant (Greenland Colorful City Branch),Zhengzhou,34.761864,113.772727,125.0,Chinese Restaurant;Chinese Restaurant,06:30,24:00,Zhengzhou East Station,"113.779558,34.759081",34.759081,113.779558,4.1,Outdoor Seating
Lanting Xu Tea Restaurant,Zhengzhou,34.753801,113.774832,100.0,Fast Food Restaurant;Fast Food Restaurant,09:00,22:00,Zhengzhou East Station,"113.779558,34.759081",34.759081,113.779558,4.5,Must-Eat Top 10;Online Queue
Ah Xiang Rice Noodles (Zhengzhou Erqi Shanshan Outlet Restaurant),Zhengzhou,34.526573,113.855171,31.0,Chinese Restaurant;Local Specialty Restaurant,06:00,22:00,Xinzheng International Airport,"113.856808,34.528476",34.528476,113.856808,3.7,Outdoor Seating
Zhengzhou Airport Grand Hotel Chinese Restaurant,Zhengzhou,34.528534,113.843450,70.0,Chinese Restaurant;Chinese Restaurant,10:00,21:00,Xinzheng International Airport,"113.856808,34.528476",34.528476,113.856808,4.1,Must-Eat Top 10;Private Room
Guangdong Restaurant (Erma Road),Zhengzhou,34.749825,113.660012,100.0,Chinese Restaurant;Cantonese Cuisine,11:00,21:00,Zhengzhou Station,"113.658097,34.745795",34.745795,113.658097,3.7,Online Queue
Nutrition and Health Restaurant,Zhengzhou,34.744171,113.652484,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Zhengzhou Station,"113.658097,34.745795",34.745795,113.658097,3.5,Waiting Area;Online Queue
Ru Thai Restaurant,Zhengzhou,39.156418,117.160338,32.0,Chinese Restaurant;Chinese Restaurant,08:00,20:00,Tianjin West Station,"117.162943,39.158704",39.158704,117.162943,4.1,Waiting Area
Lideshun Xiao Lao Fanzhuang (Fuxing Road Branch),Zhengzhou,39.151281,117.160536,100.0,Chinese Restaurant;Halal Restaurant,16:30,21:00,Tianjin West Station,"117.162943,39.158704",39.158704,117.162943,4.1,Outdoor Seating
Hongchunlai Restaurant (Yintai Apartment Branch),Zhengzhou,39.161463,117.152478,11.0,Chinese Restaurant;Chinese Restaurant,05:30,21:30,Tianjin West Station,"117.162943,39.158704",39.158704,117.162943,3.8,Outdoor Seating;Online Queue
Tongfahao Fanzhuang,Zhengzhou,39.149775,117.161625,77.0,Chinese Restaurant;Chinese Restaurant,16:30,21:00,Tianjin West Station,"117.162943,39.158704",39.158704,117.162943,4.6,Birthday Package
Luckin Coffee (Pengxin Aqua City Branch),Zhengzhou,39.150654,117.168945,18.0,Cafe;Cafe,10:00,22:00,Tianjin West Station,"117.162943,39.158704",39.158704,117.162943,4.7,Private Room;Waiting Area
Extraterrestrial Collection Restaurant (Tianjin Station),Zhengzhou,39.132228,117.207993,100.0,Food Service Related;Food Service Related,11:00,21:00,Tianjin Station,"117.210089,39.135951",39.135951,117.210089,4.3,Online Queue
Youth Restaurant (Jinwan Branch),Zhengzhou,39.132001,117.207130,100.0,Chinese Restaurant;Chinese Restaurant,10:00,23:00,Tianjin Station,"117.210089,39.135951",39.135951,117.210089,4.7,Private Room;Birthday Package
Halal Dongyishun Restaurant,Zhengzhou,39.136953,117.216094,58.0,Chinese Restaurant;Halal Restaurant,16:30,21:30,Tianjin Station,"117.210089,39.135951",39.135951,117.210089,4.5,Waiting Area
Hampton by Hilton Tianjin Station - Hampton Restaurant,Zhengzhou,39.132857,117.204190,50.0,Chinese Restaurant;Chinese Restaurant,07:00,10:00,Tianjin Station,"117.210089,39.135951",39.135951,117.210089,4.4,Birthday Package
Junken Hotel · Xinjiang Specialty Restaurant,Zhengzhou,39.140001,117.214997,74.0,Chinese Restaurant;Chinese Restaurant,17:00,21:30,Tianjin Station,"117.210089,39.135951",39.135951,117.210089,4.4,Waiting Area;Online Queue
Snow Deer All-Day Buffet Restaurant (Yinji Ice and Snow Hotel),Zhengzhou,34.481312,113.553247,131.0,Chinese Restaurant;Chinese Restaurant,17:30,21:30,Xinmi Huangdi Palace Royal Hot Spring Resort Hotel,"113.550337,34.481991",34.481991,113.550337,4.5,Birthday Package
