poi_name,latitude,longitude,address,poi_type
Zhengzhou Yellow River Cultural Park,34.953667,113.512589,,attraction
David City Shopping Center,34.758202,113.666031,,attraction
Qianxi Square (Big Corn),34.769955,113.726322,,attraction
Zhengzhou Shangdu National Archaeological Site Park,34.753775,113.690498,,attraction
Chenghuang Temple,34.752061,113.686977,,attraction
Zhengdong New District CBD,34.769100,113.753400,,attraction
Zijing Mountain Park,34.761890,113.687708,,attraction
Zhengzhou Confucian Temple,34.748659,113.688345,,attraction
Yellow River Museum,34.871840,113.677764,,attraction
Huiji Bridge Ruins Park,34.892354,113.585469,,attraction
Zhengzhou Zhengbai Restaurant (Zhengzhou Department Store Branch),34.756286,113.668080,,restaurant
Route 5 Restaurant Stone-Grilled Steak (David City Branch),34.756777,113.666316,,restaurant
Mao Zhang Zhang Oil-Braised Skewers (Guomao 360 Branch),34.783597,113.675687,,restaurant
Cai Feng Lou Chinese Restaurant (Zhengzhou Dennis Plaza InterContinental Hotel),34.757771,113.665954,,restaurant
Yixu Sukiyaki (Dennis David Plaza Branch),34.757768,113.665886,,restaurant
The Boots Mud Boots Get Holiday (David City Branch),34.758578,113.666557,,restaurant
Wang Steak (Zhengzhou David Plaza Branch),34.757501,113.666208,,restaurant
Xiang Ding Sheng Premium Restaurant (David City Branch),34.757365,113.665761,,restaurant
Grandma's Kitchen (Dennis David City Branch),34.757262,113.666027,,restaurant
De Fu Indian Restaurant (David Plaza Branch),34.756973,113.665911,,restaurant
Manyu (Dennis David Plaza Branch),34.756848,113.666241,,restaurant
Haiyu Gourmet Seafood Restaurant,34.769787,113.726419,,restaurant
Zhengzhou Greenland JW Marriott Hotel (Marriott Chinese Restaurant),34.770905,113.727350,,restaurant
Qianxi Cloud Restaurant (Qianxi Plaza Branch),34.771075,113.727225,,restaurant
Zhengzhou Big Corn G PLUS Sky View Restaurant,34.770914,113.727493,,restaurant
Zhengzhou Greenland JW Marriott Hotel · Urban Bistro Buffet Restaurant,34.771054,113.727309,,restaurant
Zui Ba Xian Grilled Fish (Qianxi Plaza Branch),34.770902,113.727580,,restaurant
Yu Jian Tea Restaurant (New Australia Building Branch),34.767928,113.723581,,restaurant
Xinhuose (Freshly Cooked Restaurant),34.767451,113.723530,,restaurant
Jinyue Tea Restaurant (Henan Media Building Branch),34.767405,113.722783,,restaurant
Two Birds One Stone · Yishi Erniao (Muse Branch),34.767030,113.730428,,restaurant
Erguang Restaurant,34.757454,113.691651,,restaurant
Henan Provincial Traditional Chinese Medicine Research Institute Affiliated Hospital Restaurant,34.755083,113.685722,,restaurant
Henan University Affiliated Zhengzhou First People's Hospital · Nutrition Restaurant,34.750370,113.685219,,restaurant
Zhen Yuchuan Banquet Center,34.747760,113.691761,,restaurant
Old Wu's Meow Cafe & Restaurant (New World Department Store Branch),34.752925,113.682675,,restaurant
Zhengzhou Sofitel International Hotel · Dome Western Restaurant,34.761863,113.692708,,restaurant
Hongyuan Restaurant,34.761674,113.693653,,restaurant
Sofitel International Hotel (Yueweixian Chinese Restaurant),34.761932,113.692486,,restaurant
Yutong Retired Staff Restaurant (Yutong Garden Zhengbian Road No. 42 Courtyard Branch),34.747100,113.697080,,restaurant
Mama Restaurant (Chengdong Road Branch),34.748675,113.691225,,restaurant
Minyu Chinese Restaurant (Jinduoyinduo Jewelry Store),34.748684,113.681630,,restaurant
Mama's Restaurant,34.745025,113.680175,,restaurant
Song Laosan Su Meat and Lamb Soup Old Shop,34.751635,113.677244,,restaurant
Jingxin Yuan Restaurant,34.757702,113.678788,,restaurant
Fangzhongshan Spicy Soup (Flagship Store),34.760065,113.682462,,restaurant
Third Hospital Nutrition Restaurant,34.767625,113.751240,,restaurant
Supreme Qiangzai (Zhengguang North Street Branch),34.771566,113.754982,,restaurant
Yulongxuan Tea Restaurant (Yuhang Center Branch),34.771871,113.755230,,restaurant
Hairong Hotel Western Restaurant,34.768486,113.749551,,restaurant
Guangyi Xinyang Maojian Tea Restaurant (Yuhang Branch),34.771881,113.755782,,restaurant
Xinshi Lin Holiday Inn - Elemental Restaurant,34.771175,113.757935,,restaurant
Sheraton Grand Zhengzhou Hotel - Feast Signature Restaurant,34.764000,113.754711,,restaurant
Sheng · Star Court Steak Restaurant,34.763882,113.754664,,restaurant
Tianmingfang Five-Flavored Medicinal Cuisine Restaurant,34.772309,113.759111,,restaurant
Song Style Elegant Banquet · Song Culture Restaurant (Shangzuo Center Branch),34.763443,113.756145,,restaurant
Ginkgo Tree Seafood Restaurant (Jinshui Road Branch),34.763326,113.684358,,restaurant
Government Restaurant Fast Food Section,34.764882,113.689757,,restaurant
Tanghou Keyixing Tea Banquet,34.764738,113.684978,,restaurant
Zhengzhou Zhongzhou Holiday Inn Express Hotel Restaurant,34.762887,113.692533,,restaurant
Xingcan Restaurant,34.764980,113.691112,,restaurant
Zijing Mountain Hotel - Restaurant,34.764942,113.691889,,restaurant
Guangdong Restaurant (Erma Road),34.749825,113.660012,,restaurant
Royal Dining Hall · Medicinal Cuisine Restaurant (Yuxi Building Branch),34.747991,113.699877,,restaurant
Zhang's Goose Castle,34.870717,113.670712,,restaurant
Datang Restaurant Shrimp Dumpling Specialty Store (Yingbin Road Branch),34.871556,113.665047,,restaurant
Radisson Blu Hotel Zhengzhou - Pin Buffet Restaurant,34.859568,113.678526,,restaurant
Zhengzhou Normal University East Campus Jingxinyuan Restaurant,34.863435,113.659282,,restaurant
Xinyang Fusion Restaurant,34.889033,113.574616,,restaurant
Convenience Restaurant,34.886025,113.569690,,restaurant
KFC Drive-Thru Restaurant (Jiangshan Road DT Branch),34.880231,113.572945,,restaurant
Nutrition and Health Restaurant,34.744171,113.652484,,restaurant
Ah Xiang Rice Noodles (Zhengzhou Erqi Shanshan Outlet Restaurant),34.526573,113.855171,,restaurant
Zhengzhou Airport Grand Hotel Chinese Restaurant,34.528534,113.843450,,restaurant
Lounge Restaurant,34.754747,113.783314,,restaurant
Zhengzhou Heson Yiste Hotel · Xindi Restaurant (Greenland Colorful City Branch),34.761864,113.772727,,restaurant
Lanting Xu Tea Restaurant,34.753801,113.774832,,restaurant
Snow Deer All-Day Buffet Restaurant (Yinji Ice and Snow Hotel),34.481312,113.553247,,restaurant
Xuelongxuan Chinese Restaurant (Yinji Ice and Snow Hotel),34.480809,113.553406,,restaurant
Harbor Restaurant,34.484514,113.547905,,restaurant
South Windmill Geer International Hotel Chinese Restaurant,34.719198,113.764169,,restaurant
Zhengzhou Public Security Bureau Traffic Management Bureau Traffic Police Twelfth Detachment Restaurant,34.715080,113.765103,,restaurant
Yuanfuyuan Canteen (Jincheng Times Plaza Branch),34.776707,113.706486,,restaurant
You Jin Sheng Jewelry Tea Restaurant (Weiye Xianghu Garden Branch),34.769988,113.864010,,restaurant
Xinwaku Tea Restaurant (Weiye Xianghu Garden Branch),34.769990,113.864126,,restaurant
Starry Sky Restaurant,34.776286,113.866757,,restaurant
Tongshantang Experience Restaurant,34.764509,113.745962,,restaurant
Qingyuan Tea Restaurant,34.765092,113.744012,,restaurant
Chujing Restaurant (Provincial Government Branch),34.767275,113.746025,,restaurant
Bengbeng Music Restaurant,34.369146,113.919410,,restaurant
New Yijia (Zhengzhou Aviation Port Area) Themed Dining Restaurant (Individual Business),34.365406,113.918814,,restaurant
Shishang Restaurant (Beef Rice),34.718823,113.770208,,restaurant
Zhengzhou Concept Restaurant,34.763862,113.693297,,restaurant
Huimin Restaurant (Guanhutun Life Plaza Branch),34.782608,113.677926,,restaurant
Manyu Bistro (Guomao Branch),34.784425,113.679525,,restaurant
713 Institute Staff Restaurant,34.720756,113.654589,,restaurant
Xu Jia Spicy Chicken and Beef Noodle Restaurant (Clothing Center Residential Compound Branch),34.723499,113.657702,,restaurant
Zhou's Specialty Lamb Offal Soup (Jingguang Expressway Branch),34.725565,113.656808,,restaurant
Yuanwei Restaurant,34.789442,113.801597,,restaurant
Longzi Lake Qianna Yuanxi Hotel - Donghe Chinese Restaurant,34.789033,113.801807,,restaurant
Xingshan Omakase Japanese Cuisine,34.788855,113.801999,,restaurant
Chef's Mansion Restaurant - Gourmet Recommendation Store,34.774810,113.897450,,restaurant
Hetang Yueshe Restaurant,34.783838,113.897397,,restaurant
Sandwich Health Restaurant,34.786132,113.895445,,restaurant
Henan University of Animal Husbandry and Economy Beilin Road Campus Second Student Cafeteria,34.805001,113.686201,,restaurant
Qian Mei'er Yu Guizhou Sour Soup Bean Hot Pot,34.800082,113.675372,,restaurant
Firebird BBQ American Restaurant,34.798238,113.300273,,restaurant
Axiao Seafood Restaurant,34.812692,113.311948,,restaurant
Mixiangke Western Restaurant,34.802785,113.295809,,restaurant
Yunman Hotel (Zhengzhou Airport Zone BYD Factory Branch),34.368782,113.919851,"3-5 floors, Intersection of Linggang Avenue and Deyu Street, Gangli Township, Zhengzhou Airport Economic Zone",hotel
Kaili Hotel (Fantawild Branch),34.776107,113.898716,"200 meters west of the intersection of Fengxi Street and Junxian Road, Zhengdong New District",hotel
Yilong Ruiyun Hotel (Zhengzhou South Third Ring Investment Control Smart Logistics Industrial Park Branch),34.702123,113.851048,"Room 403, Building 9, No. 115 Jinqiu Road, Jinghang Office, Zhengzhou Economic and Technological Development Zone",hotel
Zhengzhou Hanfeng Business Hotel,34.802514,113.682103,"1st Floor, No. 145 Huayuan Road, Jinshui District (South of Beisanhuan Metro Station Exit A)",hotel
Zhengzhou Zhongmou Zhipu Hotel (Only Henan Movie Town Branch),34.786329,113.955310,"Building 6, Rongxin City Window, East of Jiaotong Road, South of Fugui Road, Green Expo Cultural Industry Park",hotel
Xinmi Huangdi Palace Royal Hot Spring Resort Hotel,34.481991,113.550337,"Yinji International Tourism Resort, Liuzhai Town, Xinmi City (5 kilometers from Xuanyuanqiu Exit, Zhengyao Expressway)",hotel
Dukang Grand Hotel (Zhongyuan Wanda May Day Park Metro Station Branch),34.758384,113.612902,No. 178 Tongbai Road.,hotel
Chenxi Hotel (Zhengzhou Convention and Exhibition Center Branch),34.764990,113.745222,"No. 16 Jinshui East Road, Jinshui District, Zhengzhou, Henan Province, at the northeast corner of the intersection of Jinshui East Road and Huanghe South Road",hotel
Zhengzhou High-Tech Holiday Inn,34.819372,113.484180,"No. 186 Heyang Road, High-tech Zone (Adjacent to the Cybersecurity Science and Technology Museum)",hotel
Ji Hotel Zhengzhou Jinshui Road,34.763800,113.693000,"No. 7 Jinshui Road, Jinshui District, Zhengzhou, Henan Province",hotel
Ji Hotel Zhengzhou Convention and Exhibition Center Future Road,34.772300,113.707000,"No. 60 Weilai Road, Jinshui District, Zhengzhou, Henan Province",hotel
Ji Hotel (Zhengzhou Zhongmou Lvbo Avenue Fantawild Tourism Resort Branch),34.760072,113.890748,"100 meters west of the intersection of Lvbo Avenue and Hengtong Road, Shenghe Jiayuan Courtyard 3, Zhongmu, China",hotel
Ji Hotel Zhengzhou Longzi Lake University Area,34.790156,113.800906,"1st Floor, Atour Hotel, Intersection of Boxue Road and Xiuxue Street, Longzihu",hotel
Zhengzhou Provincial Museum Huayuan Road Atour Hotel,34.784188,113.677554,"100 meters south of the intersection of Jingwu Road and Nongye Road, No. 21-5 Jingwu Road, Jinshui District, Zhengzhou",hotel
Zhengzhou Shangjie Aloft Hotel,34.801647,113.310118,No. 101 Zhongxin Road.,hotel
