city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Nanjing,Six Dynasties Museum,B0019135C5,"A specialized museum showcasing the history and culture of the Six Dynasties, featuring modern architectural design.",Historical and Cultural,,32.042840,118.799124,4.7,09:00,17:00,Monday,0.5,2.0,13.0
Nanjing,Nanjing 1912 Block,B00190AMUB,"A commercial street district with a Republic of China-era ambiance, offering dining, entertainment, and shopping; its vibrant night scenery makes it a popular gathering spot for young people.",Leisure Experience,,32.044777,118.795778,4.7,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Nanjing,Nanjing Yangtze River Bridge,B001900009,"A double-deck bridge designed and constructed independently by China, serving both railway and roadway purposes, and a city landmark.",City Landmark,,32.116040,118.738514,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Nanjing,Qinhuai River,B00190BSET,"The mother river of Nanjing, where night cruises on painted boats offer views of ancient architectural clusters along both banks.",Historical and Cultural,,32.020660,118.788899,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,80.0
Nanjing,Ke Lane,B0IA3MP3IP,"A famous snack street in Nanjing, gathering authentic local delicacies and recommended by locals as a food destination.",Leisure Experience,,32.039213,118.796070,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Nanjing,China Nanjing Yunjin Museum,B00190682O,"Showcasing the intangible cultural heritage of Nanjing Yunjin brocade, with demonstrations of the weaving process.",Historical and Cultural,,32.036390,118.744814,4.8,09:30,17:00,,0.5,2.0,0.0
Nanjing,Music Stage of Sun Yat-sen Mausoleum Scenic Area in Zhongshan Scenic Area,B001909G6V,"An open-air music stage built during the Republic of China era, featuring exquisite architecture and a serene, elegant surrounding environment.",Historical and Cultural,,32.055096,118.855382,4.7,06:30,18:30,,0.0,1.5,10.0
Nanjing,Nanjing Eye Pedestrian Bridge,BY00004EC5,"A double-spiral pedestrian bridge over the Yangtze River, a modern architectural landmark offering views of the river and the city's skyline.",City Landmark,,31.995131,118.703146,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0.0
Nanjing,Yuhuatai Martyrs' Cemetery,B00191437K,"A sacred site commemorating China's New Democratic Revolution, a solemn place to honor revolutionary martyrs.",Historical and Cultural,,31.998425,118.780177,4.7,Open 24 Hours,Open 24 Hours,,1.0,2.5,8.0
Nanjing,Linggu Temple,B001909G6F,"A famous ancient temple in Nanjing, now a national revolutionary martyr cemetery, known for its tranquil environment and the iconic Linggu Pagoda.",Historical and Cultural,,32.055418,118.867942,4.8,08:00,16:00,,1.0,2.5,35.0
Nanjing,Qinhuai River Painted Boat Cruise,,"A sightseeing experience on the Qinhuai River, offering views of ancient buildings and night scenery along the banks, capturing the charm of the ancient Six Dynasties capital.",Historical and Cultural,,32.020660,118.788899,4.5,09:00,17:00,,0.5,2.0,0.0
Nanjing,Linggu Scenic Area,B0FFHDXY5Z,"The ruins of a Southern Dynasties temple, now a cemetery for fallen soldiers of the National Revolutionary Army, with the Linggu Pagoda as a symbolic structure.",Historical and Cultural,,32.056287,118.866392,4.7,06:30,18:30,,1.0,2.5,0.0
Nanjing,Yihe Road Mansion Area Zone 12,B00190BVB6,"A cluster of Republic of China-era mansions, a well-preserved historic district with elegant architectural styles.",Historical and Cultural,,32.063981,118.770087,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0.0
Nanjing,Nanjing Deji Plaza,B001906FVA,"Nanjing's top-tier shopping center, featuring internationally renowned brands, located at the heart of the Xinjiekou commercial district.",Leisure Experience,,32.044077,118.784902,4.7,10:00,22:00,,0.5,2.0,0.0
Nanjing,Nanjing Confucius Temple,B00190ANHZ,"China's first national highest academic institution, a core scenic area of the Qinhuai River scenic belt, with well-preserved ancient architectural clusters.",Historical and Cultural,,32.020660,118.788899,4.7,09:00,22:00,,1.0,2.5,0.0
Nanjing,Laomendong,B00190BU4S,"A preserved district of Ming and Qing dynasty architecture, blending traditional residences with modern commerce, offering an experience of old Nanjing's charm.",Historical and Cultural,,32.011682,118.787631,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0.0
Nanjing,Nanjing Jinghai Temple Memorial Hall,B001906U94,"The site where the Treaty of Nanking was signed, an important witness to modern history.",Historical and Cultural,,32.092359,118.744723,4.5,09:00,17:00,Monday,0.0,1.5,0.0
Nanjing,Purple Mountain Observatory of the Chinese Academy of Sciences,B00190ACB9,"The birthplace of modern Chinese astronomy, offering panoramic views of Nanjing and serving as a science education base.",Historical and Cultural,,32.064698,118.830719,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,15.0
