origin,destination,distance_meters,duration_minutes,cost
"31.227636,121.498369","31.208197,121.468662",4980,7,21
"31.227636,121.498369","31.180766,121.463869",8620,13,31
"31.227636,121.498369","31.175174,121.451842",10250,15,37
"31.227636,121.498369","31.271766,121.483535",7150,11,27
"31.227636,121.498369","31.204430,121.438278",8780,13,32
"31.227636,121.498369","31.228234,121.475497",3050,5,15
"31.227636,121.498369","31.229167,121.451944",6180,9,24
"31.227636,121.498369","31.209504,121.419424",10880,16,39
"31.227636,121.498369","31.223433,121.473582",3360,5,16
"31.227636,121.498369","31.227525,121.487825",1400,17,0
"31.227636,121.498369","31.227406,121.487800",1410,17,0
"31.227636,121.498369","31.227591,121.497309",140,5,0
"31.227636,121.498369","31.227300,121.497666",110,5,0
"31.227636,121.498369","31.227219,121.497657",110,5,0
"31.227636,121.498369","31.227327,121.497532",120,5,0
"31.227636,121.498369","31.226455,121.498458",180,5,0
"31.227636,121.498369","31.226065,121.497799",260,5,0
"31.227636,121.498369","31.225721,121.498254",300,5,0
"31.227636,121.498369","31.226183,121.500038",320,5,0
"31.227636,121.498369","31.226125,121.500094",330,5,0
"31.227636,121.498369","31.225600,121.501144",490,6,0
"31.227636,121.498369","31.228350,121.476185",2960,5,14
"31.227636,121.498369","31.227746,121.472522",3440,5,16
"31.227636,121.498369","31.230323,121.477751",2780,5,14
"31.227636,121.498369","31.228070,121.479030",2580,5,13
"31.227636,121.498369","31.225186,121.477877",2750,5,14
"31.227636,121.498369","31.225699,121.478956",2600,5,13
"31.227636,121.498369","31.224328,121.475477",3090,5,15
"31.227636,121.498369","31.224208,121.475689",3070,5,15
"31.227636,121.498369","31.232164,121.476698",2970,5,15
"31.227636,121.498369","31.232148,121.477124",2910,5,14
"31.227636,121.498369","31.207343,121.468409",5090,8,21
"31.227636,121.498369","31.207464,121.467627",5160,8,21
"31.227636,121.498369","31.206916,121.468207",5150,8,21
"31.227636,121.498369","31.206667,121.468935",5100,8,21
"31.227636,121.498369","31.207917,121.466655",5220,8,21
"31.227636,121.498369","31.207774,121.466600",5240,8,21
"31.227636,121.498369","31.206283,121.468839",5150,8,21
"31.227636,121.498369","31.206710,121.466989",5300,8,21
"31.227636,121.498369","31.205939,121.468663",5200,8,21
"31.227636,121.498369","31.206088,121.467707",5280,8,21
"31.227636,121.498369","31.181555,121.463961",8510,13,31
"31.227636,121.498369","31.181229,121.463052",8620,13,31
"31.227636,121.498369","31.181458,121.462410",8640,13,32
"31.227636,121.498369","31.183863,121.464298",8190,12,30
"31.227636,121.498369","31.180059,121.469599",8340,13,31
"31.227636,121.498369","31.183239,121.456289",8900,13,32
"31.227636,121.498369","31.181835,121.455849",9100,14,33
"31.227636,121.498369","31.183471,121.456304",8870,13,32
"31.227636,121.498369","31.183955,121.456515",8790,13,32
"31.227636,121.498369","31.184273,121.456668",8740,13,32
"31.227636,121.498369","31.206543,121.439076",8550,13,31
"31.227636,121.498369","31.206375,121.441325",8280,12,30
"31.227636,121.498369","31.205680,121.441912",8260,12,30
"31.227636,121.498369","31.205133,121.437315",8850,13,32
"31.227636,121.498369","31.204474,121.437837",8830,13,32
"31.227636,121.498369","31.203146,121.437969",8900,13,32
"31.227636,121.498369","31.168996,121.457576",10620,16,38
"31.227636,121.498369","31.174036,121.453855",10240,15,37
"31.227636,121.498369","31.173470,121.453463",10340,16,37
"31.227636,121.498369","31.173113,121.453820",10360,16,37
"31.227636,121.498369","31.171923,121.455039",10420,16,37
"31.227636,121.498369","31.175915,121.443250",10890,16,39
"31.227636,121.498369","31.182022,121.455405",9120,14,33
"31.227636,121.498369","31.170954,121.443764",11430,17,41
"31.227636,121.498369","31.184052,121.451357",9230,14,33
"31.227636,121.498369","31.270692,121.482935",7010,11,27
"31.227636,121.498369","31.269057,121.480570",6870,10,26
"31.227636,121.498369","31.270400,121.478663",7160,11,27
"31.227636,121.498369","31.270999,121.477838",7280,11,27
"31.227636,121.498369","31.272576,121.477559",7520,11,28
"31.227636,121.498369","31.271114,121.477253",7330,11,28
"31.227636,121.498369","31.265945,121.484810",6230,9,24
"31.227636,121.498369","31.267051,121.478912",6660,10,26
"31.227636,121.498369","31.265964,121.480308",6430,10,25
"31.227636,121.498369","31.266685,121.478444",6630,10,25
"31.227636,121.498369","31.199855,121.437051",9240,14,33
"31.227636,121.498369","31.199527,121.435735",9420,14,34
"31.227636,121.498369","31.201680,121.443830",8310,12,31
"31.227636,121.498369","31.205216,121.431549",9560,14,34
"31.227636,121.498369","31.228150,121.451818",6200,9,24
"31.227636,121.498369","31.229796,121.453432",5990,9,24
"31.227636,121.498369","31.228155,121.450517",6370,10,25
"31.227636,121.498369","31.227361,121.452182",6150,9,24
"31.227636,121.498369","31.227553,121.453419",5980,9,24
"31.227636,121.498369","31.226513,121.451680",6220,9,24
"31.227636,121.498369","31.228598,121.455042",5770,9,23
"31.227636,121.498369","31.231440,121.449851",6490,10,25
"31.227636,121.498369","31.226759,121.453859",5930,9,23
"31.227636,121.498369","31.227018,121.454325",5860,9,23
"31.227636,121.498369","31.215606,121.543081",6240,9,24
"31.227636,121.498369","31.209294,121.423404",10380,16,37
"31.227636,121.498369","31.210937,121.423222",10340,16,37
"31.227636,121.498369","31.209011,121.423635",10360,16,37
"31.227636,121.498369","31.208756,121.423945",10330,16,37
"31.227636,121.498369","31.208706,121.423959",10340,16,37
"31.227636,121.498369","31.208650,121.423980",10340,16,37
"31.227636,121.498369","31.207847,121.423854",10390,16,37
"31.227636,121.498369","31.207835,121.423884",10380,16,37
"31.227636,121.498369","31.206976,121.423453",10480,16,38
"31.227636,121.498369","31.207429,121.414777",11560,17,42
"31.227636,121.498369","31.223436,121.473585",3360,5,16
"31.227636,121.498369","31.223248,121.473393",3390,5,16
"31.227636,121.498369","31.223287,121.473898",3330,5,16
"31.227636,121.498369","31.223804,121.474396",3250,5,15
"31.227636,121.498369","31.222675,121.473864",3350,5,16
"31.227636,121.498369","31.222554,121.474117",3320,5,16
"31.227636,121.498369","31.222634,121.474314",3300,5,15
