restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
Huogongdian,Changsha,28.190528,112.973865,100.0,Chinese Restaurant;Hunan Cuisine,07:00,24:00,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.6,Outdoor Seating
Fire Palace · Xiang Cuisine Capital (Pozi Street Branch),Changsha,28.190791,112.974259,142.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.5,Must-Eat Top 10;Waiting Area
Slimy Sister's House by Sleeme (Pozi Street Branch),Changsha,28.190953,112.973159,39.0,Foreign Restaurant;韩国料理,12:00,22:30,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.7,Outdoor Seating
North Second Floor Changsha Food Stalls (Pozi Street Branch),Changsha,28.191433,112.973384,70.0,Chinese Restaurant;Chinese Restaurant,17:00,06:00,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.7,Private Room;Birthday Package
Hao Ke Lai Steak (Changsha Yuefang ID MALL Restaurant),Changsha,28.189394,112.974530,78.0,Foreign Restaurant;Western Restaurant,10:00,22:00,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.7,Must-Eat Top 10
Peng's Meatball Shop (Huangxing South Road Branch),Changsha,28.189147,112.974185,100.0,Chinese Restaurant;Chinese Restaurant,11:00,21:00,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.4,Waiting Area;Birthday Package
Fourth Sister Noodle House (Xingyue Building Branch),Changsha,28.190257,112.972072,100.0,Chinese Restaurant;Chinese Restaurant,06:30,02:30,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.5,Private Room;Birthday Package
Tomahawk Steak Restaurant (Yuefang IDmall Branch),Changsha,28.189385,112.975270,103.0,Foreign Restaurant;牛扒店(扒房)|Foreign Restaurant;Western Restaurant,11:00,22:00,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.8,Private Room;Online Queue
Smoky Stir-fried Beef Specialty Restaurant (Huangxing Statue Pedestrian Street Branch),Changsha,28.191183,112.976184,77.0,Chinese Restaurant;Hunan Cuisine,11:00,24:00,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.7,Must-Eat Top 10;Online Queue
Yulong Large Pot Bullfrog Restaurant,Changsha,28.192819,112.973742,100.0,Chinese Restaurant;Chinese Restaurant,11:00,04:30,Taiping Old Street,"112.973865,28.190528",28.190528,112.973865,4.7,Waiting Area;Online Queue
Wenheyou (Hisense Plaza),Changsha,28.189065,112.969660,100.0,Chinese Restaurant;Chinese Restaurant,11:00,02:00,Changsha Wenheyou,"112.969737,28.189233",28.189233,112.969737,4.3,Private Room
Changsha Grand Hyatt Hotel Café Buffet Restaurant,Changsha,28.188979,112.970630,323.0,Food Service Related;Food Service Related,17:30,21:30,Changsha Wenheyou,"112.969737,28.189233",28.189233,112.969737,4.6,Online Queue
Qianbianlu Guizhou Sour Soup Beef Hot Pot (Wuyi Branch),Changsha,28.188372,112.970360,60.0,Food Service Related;Food Service Related,11:00,22:30,Changsha Wenheyou,"112.969737,28.189233",28.189233,112.969737,4.6,Must-Eat Top 10;Outdoor Seating
One Lamp (Huayuan Branch),Changsha,28.191277,112.969168,77.0,Chinese Restaurant;Chinese Restaurant,17:00,21:00,Changsha Wenheyou,"112.969737,28.189233",28.189233,112.969737,4.3,Must-Eat Top 10;Birthday Package
