poi_name,latitude,longitude,address,poi_type
Russian Style Street,38.927831,121.635560,,attraction
Dalian Jinshitan Life Mystery Museum,39.088910,122.009081,,attraction
Donggang Business District,38.918777,121.698262,,attraction
Zhongshan Square,38.921549,121.643827,,attraction
Xinghai Park,38.877811,121.568075,,attraction
Dalian Natural History Museum,38.870371,121.561602,,attraction
Friendship Square,38.920234,121.639586,,attraction
Qingniwa Bridge Commercial Area,38.916526,121.631086,,attraction
Golden Coast,39.076061,122.003474,,attraction
Xinghai Bay Boardwalk,38.882006,121.587922,,attraction
Yuanbentang Restaurant,38.882437,121.592229,,restaurant
Qian Kuli Seafood Buffet (Xinghai Square Branch),38.884002,121.593164,,restaurant
Phoenix Restaurant (Zhongshan Road),38.886419,121.585269,,restaurant
FEAST Western Restaurant (Xinghai Square Branch),38.877169,121.585633,,restaurant
Haiyu MANGATA COFFEE (Xinghai Branch),38.877266,121.584327,,restaurant
Give Me Some Time Cultural & Artistic Restaurant,38.886674,121.591761,,restaurant
Puzzle Restaurant & Lounge (Xinghai Daguan Tower A Branch),38.886869,121.592322,,restaurant
Ninglan LEMON LAND Restaurant,38.886413,121.593833,,restaurant
Dalian Yifang Castle Luxury Collection Hotel Signature Restaurant,38.878416,121.595227,,restaurant
Lubri Western Restaurant,38.876319,121.592747,,restaurant
Bova's Russian Restaurant,38.928174,121.635116,,restaurant
WEI Chocolate Factory Western Restaurant,38.927285,121.636726,,restaurant
Royal Noodle Pavilion Chinese Restaurant,38.926704,121.637136,,restaurant
Ding Ding Restaurant,38.931322,121.635241,,restaurant
Halal Restaurant Shunlaide Beef Tendon Soup (Kaixuan Plaza Store),38.925260,121.631906,,restaurant
"Ximi Yue Chinese Restaurant, Zhongshan District, Dalian",38.923560,121.637031,,restaurant
Jinyu Gourmet Seafood Restaurant,38.926508,121.641412,,restaurant
Lele Barbecue Restaurant,38.924716,121.640197,,restaurant
Houston Restaurant (Houston Apartment Branch),38.927293,121.642244,,restaurant
TSINGTAO FLOWER Western Restaurant (Kaisa Plaza Branch),38.922827,121.638090,,restaurant
Hidden Alley Restaurant,38.924468,121.645262,,restaurant
Atour Hotel Dalian Zhongshan Square Branch - Chinese Restaurant,38.924384,121.645614,,restaurant
Lanwu Music Restaurant & Bar,38.926775,121.642575,,restaurant
Darenguan Chinese Restaurant (Friendship Mall Branch),38.922800,121.645427,,restaurant
Tsim Sha Tsui Tea Restaurant · Peach Blossom Land (Friendship Mall Branch),38.922682,121.645763,,restaurant
