origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Changchun,Dalian,2025-11-12,CCT,Changchun Station,DLT,Dalian Station,2025-11-12 10:48:00,2025-11-12 14:11:00,203,G8010,High-Speed Train,Second Class Seat,Sufficient,316.5,1,207
Changchun,Dalian,2025-11-12,CCT,Changchun Station,SYT,Shenyang Station,2025-11-12 15:18:00,2025-11-12 19:08:00,230,K1986,Regular Train,Hard Seat,Sufficient,228.0,1,206
Changchun,Dalian,2025-11-12,SYT,Shenyang Station,DLT,Dalian Station,2025-11-12 19:26:00,2025-11-12 21:12:00,106,G8066,High-Speed Train,Second Class Seat,Sufficient,228.0,2,206
Changchun,Dalian,2025-11-12,CCT,Changchun Station,SBT,Shenyang North Station,2025-11-12 15:11:00,2025-11-12 18:09:00,178,Z174,Regular Train,Hard Seat,Sufficient,219.0,1,183
Changchun,Dalian,2025-11-12,SBT,Shenyang North Station,DFT,Dalian North Station,2025-11-12 18:31:00,2025-11-12 20:16:00,105,G9138,High-Speed Train,Second Class Seat,Sufficient,219.0,2,183
Changchun,Dalian,2025-11-12,CCT,Changchun Station,DLT,Dalian Station,2025-11-12 06:54:00,2025-11-12 10:50:00,236,G8004,High-Speed Train,Second Class Seat,Sufficient,316.5,1,209
Changchun,Dalian,2025-11-12,CCT,Changchun Station,DLT,Dalian Station,2025-11-12 09:57:00,2025-11-12 13:33:00,216,G8128,High-Speed Train,Second Class Seat,Sufficient,316.5,1,213
Changchun,Dalian,2025-11-12,CRT,Changchun West Station,DFT,Dalian North Station,2025-11-12 15:30:00,2025-11-12 18:56:00,206,G720,High-Speed Train,Second Class Seat,Sufficient,304.5,1,204
Changchun,Dalian,2025-11-12,CRT,Changchun West Station,DFT,Dalian North Station,2025-11-12 20:14:00,2025-11-12 23:00:00,166,G732,High-Speed Train,Second Class Seat,Sufficient,304.5,1,186
Changchun,Dalian,2025-11-12,CRT,Changchun West Station,DFT,Dalian North Station,2025-11-12 06:47:00,2025-11-12 10:06:00,199,G724,High-Speed Train,First Class Seat,Sufficient,804.5,1,200
Changchun,Dalian,2025-11-12,CRT,Changchun West Station,SBT,Shenyang North Station,2025-11-12 18:23:00,2025-11-12 20:03:00,100,D562,Electric Multiple Unit,Second Class Seat,Sufficient,267.5,1,194
Changchun,Dalian,2025-11-12,SBT,Shenyang North Station,DFT,Dalian North Station,2025-11-12 20:35:00,2025-11-12 22:34:00,119,G8126,High-Speed Train,Second Class Seat,Sufficient,267.5,2,194
Changchun,Dalian,2025-11-12,CCT,Changchun Station,DLT,Dalian Station,2025-11-12 07:30:00,2025-11-12 11:13:00,223,G8006,High-Speed Train,Second Class Seat,Sufficient,316.5,1,214
Dalian,Changchun,2025-11-13,DLT,Dalian Station,BYT,Bayuquan Station,2025-11-13 15:13:00,2025-11-13 16:11:00,58,G8055,High-Speed Train,Second Class Seat,Sufficient,323.0,1,268
Dalian,Changchun,2025-11-13,BYT,Bayuquan Station,CCT,Changchun Station,2025-11-13 16:51:00,2025-11-13 19:38:00,167,G8019,High-Speed Train,Second Class Seat,Sufficient,323.0,2,268
Dalian,Changchun,2025-11-13,DLT,Dalian Station,WXT,Wafangdian West Station,2025-11-13 15:13:00,2025-11-13 15:51:00,38,G8055,High-Speed Train,Second Class Seat,Sufficient,316.0,1,262
Dalian,Changchun,2025-11-13,WXT,Wafangdian West Station,CRT,Changchun West Station,2025-11-13 16:14:00,2025-11-13 18:55:00,161,G725,High-Speed Train,Second Class Seat,Sufficient,316.0,2,262
Dalian,Changchun,2025-11-13,DFT,Dalian North Station,CRT,Changchun West Station,2025-11-13 17:57:00,2025-11-13 21:10:00,193,G729,High-Speed Train,Second Class Seat,Sufficient,298.5,1,236
Dalian,Changchun,2025-11-13,DLT,Dalian Station,CCT,Changchun Station,2025-11-13 11:12:00,2025-11-13 14:31:00,199,G8011,High-Speed Train,Second Class Seat,Sufficient,327.5,1,257
Dalian,Changchun,2025-11-13,DFT,Dalian North Station,CRT,Changchun West Station,2025-11-13 06:46:00,2025-11-13 10:09:00,203,G771,High-Speed Train,Second Class Seat,Sufficient,304.5,1,232
Dalian,Changchun,2025-11-13,DFT,Dalian North Station,CRT,Changchun West Station,2025-11-13 14:17:00,2025-11-13 17:32:00,195,G773,High-Speed Train,Second Class Seat,Sufficient,304.5,1,242
Dalian,Changchun,2025-11-13,DLT,Dalian Station,PPT,Siping East Station,2025-11-13 14:29:00,2025-11-13 17:26:00,177,G8127,High-Speed Train,Second Class Seat,Sufficient,316.5,1,263
Dalian,Changchun,2025-11-13,PPT,Siping East Station,CRT,Changchun West Station,2025-11-13 17:46:00,2025-11-13 18:13:00,27,G1261,High-Speed Train,Second Class Seat,Sufficient,316.5,2,263
Dalian,Changchun,2025-11-13,DFT,Dalian North Station,PPT,Siping East Station,2025-11-13 17:57:00,2025-11-13 20:41:00,164,G729,High-Speed Train,Second Class Seat,Sufficient,305.5,1,250
Dalian,Changchun,2025-11-13,PPT,Siping East Station,CRT,Changchun West Station,2025-11-13 21:03:00,2025-11-13 21:30:00,27,G1255,High-Speed Train,Second Class Seat,Sufficient,305.5,2,250
Dalian,Changchun,2025-11-13,DFT,Dalian North Station,CRT,Changchun West Station,2025-11-13 19:32:00,2025-11-13 22:10:00,158,G49,High-Speed Train,First Class Seat,Sufficient,815.5,1,235
Dalian,Changchun,2025-11-13,DLT,Dalian Station,PPT,Siping East Station,2025-11-13 09:17:00,2025-11-13 12:14:00,177,G8007,High-Speed Train,Second Class Seat,Sufficient,328.5,1,266
Dalian,Changchun,2025-11-13,PPT,Siping East Station,CCT,Changchun Station,2025-11-13 12:33:00,2025-11-13 13:06:00,33,G3533,High-Speed Train,Second Class Seat,Sufficient,328.5,2,266
