city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
Shanghai,Hanting Hotel Shanghai Jing'an Temple Jiangning Road,"777 Jiangning Road, Jing'an District (approximately a 10-minute walk from Exit 3 of Jiangning Road Station on Metro Line 13)",31.238900,121.448000,2017,2,339,3.2,Hanting Hotel
Shanghai,Shanghai Qiuzhu Hotel,"7518 Hunan Highway, Xinchang Town",31.029478,121.654712,2022,5,693,4.7,
Shanghai,Hanting Hotel (Shanghai Zhuanqiao Guanghua Road Branch),"689 Guanghua Road, Minhang District, Shanghai, China",31.068132,121.385243,2024,3,339,4.9,Hanting Hotel
Shanghai,Atour Hotel Shanghai Hongqiao National Exhibition Center Beixinjing Metro Station,"173 Tianshan West Road, Changning District, Shanghai",31.216722,121.373111,2018,4,729,4.8,Atour Hotel
Shanghai,Orange Hotel Shanghai Huaihai Middle Road No.10 Residence,"Building 7, No. 10 Baoqing Road, Xuhui District, Shanghai",31.210859,121.449795,2020,3,649,4.7,Orange Hotel
Shanghai,Xinmi International Hotel (Shanghai Pudong International Airport Tourism Resort Gaoke East Road Branch),1832 Gaoke East Road,31.219381,121.687173,2016,3,305,4.8,
Shanghai,Hanting Hotel Shanghai Hongqiao Airport,"58 Huqingping Highway, Changning District",31.183236,121.356692,2019,2,206,4.8,Hanting Hotel
Shanghai,Hanting Hotel Shanghai Jiaotong University Jiangchuan Road Metro Station New Branch,"213 Humin Road, Minhang District, Shanghai",31.004012,121.424664,2019,2,275,5.0,Hanting Hotel
Shanghai,Sheraton Grand Shanghai Pudong Hotel & Residences,"38 Pujian Road, near Pudong South Road",31.209306,121.517912,2018,5,840,4.5,
Shanghai,Jinjiang Inn (Shanghai Fengxian Jinhui Longhu Tianjie Branch),"Lane 178, Juxiu Road, Juxiu Jiayuan, Fengxian District, Shanghai (near the intersection of Jinxiong South Road and Juxiu Road)",30.965551,121.508332,2023,2,267,4.7,Jinjiang Inn
Shanghai,Shanghai Marriott Hotel Parkview,"333 Guangzhong West Road, Shanghai",31.279310,121.446340,2024,5,908,4.7,Marriott
Shanghai,Shanghai Yuyuan Renaissance Hotel,"159 Henan South Road, Shanghai",31.227537,121.487980,2019,5,1385,4.6,
Shanghai,Shanghai Huaximei Shi Hotel (Songjiang New City Renmin North Road Branch),"1515 Renmin North Road, Songjiang District, Shanghai",31.033968,121.220685,2017,3,208,4.8,
Shanghai,Ji Hotel Shanghai Jiading New City Yuanxiang Lake,88 Taxiu Road,31.350903,121.262203,2016,3,381,4.8,Ji Hotel
Shanghai,Ji Hotel Shanghai Hongqiao Railway Station Hangzhong Road Metro Station,139 Hangzhong Road,31.168227,121.354281,2025,3,630,4.5,Ji Hotel
Shanghai,Shanghai Zhichuang TOP Talent Apartment,"Lane 1199, Building 17, Zhennan Road, Putuo District, Shanghai",31.269425,121.376283,2023,5,376,4.5,
Shanghai,Home Inn - Shanghai Pudong International Tourism Resort Xiuyan Road Metro Station Branch,2495 Xiuyan Road,31.137198,121.602126,2019,2,292,4.6,Home Inn
Shanghai,Shanghai Renaissance Zhongshan Park Hotel,1018 Changning Road,31.218752,121.417159,2020,5,914,4.5,
Shanghai,Shanghai Guyiju Hotel,"2-4F, 484 Xuanzhong Road, Xuanqiao Town",31.022984,121.703796,2019,4,248,4.9,
