origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
Hefei,Chengdu,2025-11-12,ENH,Hefei South Station,ICW,Chengdu East Station,2025-11-12 11:07:00,2025-11-12 21:01:00,594,D953,Electric Multiple Unit,Second Class Seat,Sufficient,515.0,1,210
Hefei,Chengdu,2025-11-12,ICW,Chengdu East Station,CNW,Chengdu South Station,2025-11-12 21:40:00,2025-11-12 21:50:00,10,C745,Intercity Train,Second Class Seat,Sufficient,515.0,2,210
Hefei,Chengdu,2025-11-12,ENH,Hefei South Station,ICW,Chengdu East Station,2025-11-12 11:07:00,2025-11-12 21:01:00,594,D953,Electric Multiple Unit,Second Class Seat,Sufficient,508.0,1,204
Hefei,Chengdu,2025-11-12,ENH,Hefei South Station,CUW,Chongqing North Station,2025-11-12 11:07:00,2025-11-12 18:57:00,470,D953,Electric Multiple Unit,Second Class Seat,Sufficient,586.5,1,213
Hefei,Chengdu,2025-11-12,CUW,Chongqing North Station,ICW,Chengdu East Station,2025-11-12 19:17:00,2025-11-12 20:45:00,88,G318,High-Speed Train,Second Class Seat,Sufficient,586.5,2,213
Hefei,Chengdu,2025-11-12,HFH,Hefei Station,UAH,Lu'an Station,2025-11-12 07:49:00,2025-11-12 08:52:00,63,K305,Regular Train,Hard Seat,Sufficient,491.5,1,214
Hefei,Chengdu,2025-11-12,UAH,Lu'an Station,ICW,Chengdu East Station,2025-11-12 09:20:00,2025-11-12 19:43:00,623,D3077,Electric Multiple Unit,Second Class Seat,Sufficient,491.5,2,214
Hefei,Chengdu,2025-11-12,HFH,Hefei Station,ICW,Chengdu East Station,2025-11-12 08:35:00,2025-11-12 17:53:00,558,G1886,High-Speed Train,Second Class Seat,Sufficient,773.5,1,218
Hefei,Chengdu,2025-11-12,ENH,Hefei South Station,ICW,Chengdu East Station,2025-11-12 10:37:00,2025-11-12 21:46:00,669,D3057,Electric Multiple Unit,Second Class Seat,Sufficient,508.0,1,212
Hefei,Chengdu,2025-11-12,ENH,Hefei South Station,ICW,Chengdu East Station,2025-11-12 08:12:00,2025-11-12 19:10:00,658,D2255,Electric Multiple Unit,Second Class Seat,Sufficient,508.0,1,208
Hefei,Chengdu,2025-11-12,ENH,Hefei South Station,CUW,Chongqing North Station,2025-11-12 10:21:00,2025-11-12 19:15:00,534,D3073,Electric Multiple Unit,Second Class Seat,Sufficient,467.0,1,209
Hefei,Chengdu,2025-11-12,CUW,Chongqing North Station,ICW,Chengdu East Station,2025-11-12 19:47:00,2025-11-12 22:03:00,136,D2223,Electric Multiple Unit,Second Class Seat,Sufficient,467.0,2,209
Hefei,Chengdu,2025-11-12,ENH,Hefei South Station,ICW,Chengdu East Station,2025-11-12 11:07:00,2025-11-12 21:01:00,594,D953,Electric Multiple Unit,Second Class Seat,Sufficient,516.0,1,211
Hefei,Chengdu,2025-11-12,ICW,Chengdu East Station,CNW,Chengdu South Station,2025-11-12 21:54:00,2025-11-12 22:04:00,10,C15,Intercity Train,Second Class Seat,Sufficient,516.0,2,211
