city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
Dalian,Qingniwa Bridge Commercial Area,BV10101767,"Dalian's traditional commercial center, featuring numerous shopping malls, restaurants, and metro transportation.",Leisure Experience,,38.916526,121.631086,4.5,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Dalian,Golden Coast,B019B0C8MX,"The core beach of Golden Pebble Beach, with fine sand and clear seawater, ideal for seaside leisure.",Natural Scenery,,39.076061,122.003474,4.8,Open 24 Hours,Open 24 Hours,,1.5,3.0,0
Dalian,Dalian Natural History Museum,B019B0AOIR,"A national first-class museum housing nearly 200,000 specimens, with extensive exhibits of marine life and dinosaur fossils.",Historical and Cultural,,38.870371,121.561602,4.7,09:00,16:30,Monday,1.5,3.0,0
Dalian,Zhongshan Square,B019B0147C,"Dalian's historic core area, surrounded by numerous century-old European-style buildings, showcasing the city's historical evolution.",Historical and Cultural,,38.921549,121.643827,4.8,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Dalian,Xinghai Park,B019B0AP1P,"A seaside park with a beach, suitable for family outings and coastal relaxation.",Natural Scenery,,38.877811,121.568075,4.9,Open 24 Hours,Open 24 Hours,,2.0,3.5,0
Dalian,Dalian Jinshitan Life Mystery Museum,B0FFIA4TL1,"The world's first museum themed around the mysteries of life, displaying plastinated biological specimens.",Historical and Cultural,,39.088910,122.009081,4.7,08:00,17:00,,1.0,2.5,75
Dalian,Friendship Square,B019B01480,"The iconic square in Dalian's city center, featuring the Crystal Ball landmark and a bustling commercial area.",City Landmark,,38.920234,121.639586,4.9,Open 24 Hours,Open 24 Hours,,0.0,1.5,0
Dalian,Donggang Business District,B019B0B8XN,"Dalian's modern business district, equipped with a musical fountain and a seaside promenade.",Leisure Experience,,38.918777,121.698262,4.2,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
Dalian,Xinghai Bay Boardwalk,,"A wooden walkway built along the coastline, offering close-up views of the sea and waves, perfect for strolling and sightseeing.",Natural Scenery,,38.882006,121.587922,4.7,Open 24 Hours,Open 24 Hours,,0.5,2.0,0
Dalian,Russian Style Street,B0FFGQSVE2,"A preserved cluster of Russian-style buildings, a distinctive street area to experience exotic cultural charm.",Historical and Cultural,,38.927831,121.635560,4.5,Open 24 Hours,Open 24 Hours,,1.0,2.5,0
